shuffling training dataset in 2679.02 ms (epoch=0)
  0 7241.78 ms run, 7240.73 ms python,    1.05 ms CUDA, 1185.37 loss, 0.000015 LR, 0.89 GB used,     90.90 GFLOPS,    658.26 GOPS
517   73.98 ms run,    3.83 ms python,   70.15 ms CUDA,  569.33 loss, 0.002184 LR, 2.09 GB used,   8851.58 GFLOPS,    654.88 GOPS
518   72.55 ms run,    3.85 ms python,   68.71 ms CUDA,  577.84 loss, 0.002180 LR, 2.09 GB used,   9026.13 GFLOPS,    654.88 GOPS
519   73.23 ms run,    3.90 ms python,   69.33 ms CUDA,  566.89 loss, 0.002175 LR, 2.09 GB used,   8942.85 GFLOPS,    654.88 GOPS
520   74.33 ms run,    3.85 ms python,   70.48 ms CUDA,  569.51 loss, 0.002171 LR, 2.09 GB used,   8810.92 GFLOPS,    654.88 GOPS
521   72.85 ms run,    3.91 ms python,   68.94 ms CUDA,  588.10 loss, 0.002167 LR, 2.09 GB used,   8989.86 GFLOPS,    654.88 GOPS
522   73.71 ms run,    3.90 ms python,   69.82 ms CUDA,  575.96 loss, 0.002162 LR, 2.09 GB used,   8884.35 GFLOPS,    654.88 GOPS
523   73.79 ms run,    3.84 ms python,   69.94 ms CUDA,  569.31 loss, 0.002158 LR, 2.09 GB used,   8875.31 GFLOPS,    654.88 GOPS
524   72.36 ms run,    3.82 ms python,   68.54 ms CUDA,  562.31 loss, 0.002153 LR, 2.09 GB used,   9050.38 GFLOPS,    654.88 GOPS
525   73.14 ms run,    3.84 ms python,   69.30 ms CUDA,  569.89 loss, 0.002149 LR, 2.09 GB used,   8953.47 GFLOPS,    654.88 GOPS
526   74.10 ms run,    3.88 ms python,   70.22 ms CUDA,  581.14 loss, 0.002145 LR, 2.09 GB used,   8837.25 GFLOPS,    654.88 GOPS
527   72.66 ms run,    3.87 ms python,   68.79 ms CUDA,  597.55 loss, 0.002140 LR, 2.09 GB used,   9013.31 GFLOPS,    654.88 GOPS
528   73.22 ms run,    3.81 ms python,   69.40 ms CUDA,  563.68 loss, 0.002136 LR, 2.09 GB used,   8944.47 GFLOPS,    654.88 GOPS
529   73.99 ms run,    3.63 ms python,   70.35 ms CUDA,  578.49 loss, 0.002132 LR, 2.09 GB used,   8851.49 GFLOPS,    654.88 GOPS
530   72.49 ms run,    3.82 ms python,   68.68 ms CUDA,  575.97 loss, 0.002127 LR, 2.09 GB used,   9033.77 GFLOPS,    654.88 GOPS
531   72.82 ms run,    3.67 ms python,   69.15 ms CUDA,  575.85 loss, 0.002123 LR, 2.09 GB used,   8992.96 GFLOPS,    654.88 GOPS
532   74.41 ms run,    3.88 ms python,   70.53 ms CUDA,  566.58 loss, 0.002119 LR, 2.09 GB used,   8801.27 GFLOPS,    654.88 GOPS
533   72.80 ms run,    3.70 ms python,   69.11 ms CUDA,  549.42 loss, 0.002114 LR, 2.09 GB used,   8995.15 GFLOPS,    654.88 GOPS
534   73.35 ms run,    3.91 ms python,   69.45 ms CUDA,  562.20 loss, 0.002110 LR, 2.09 GB used,   8927.61 GFLOPS,    654.88 GOPS
535   74.00 ms run,    3.77 ms python,   70.23 ms CUDA,  590.81 loss, 0.002106 LR, 2.09 GB used,   8849.96 GFLOPS,    654.88 GOPS
536   72.81 ms run,    3.84 ms python,   68.97 ms CUDA,  575.82 loss, 0.002101 LR, 2.09 GB used,   8994.37 GFLOPS,    654.88 GOPS
537   73.52 ms run,    3.81 ms python,   69.72 ms CUDA,  579.80 loss, 0.002097 LR, 2.09 GB used,   8907.27 GFLOPS,    654.88 GOPS
538   73.82 ms run,    3.79 ms python,   70.04 ms CUDA,  555.99 loss, 0.002093 LR, 2.09 GB used,   8871.06 GFLOPS,    654.88 GOPS
539   72.55 ms run,    3.90 ms python,   68.66 ms CUDA,  569.09 loss, 0.002088 LR, 2.09 GB used,   9026.06 GFLOPS,    654.88 GOPS
540   73.34 ms run,    3.78 ms python,   69.56 ms CUDA,  569.12 loss, 0.002084 LR, 2.09 GB used,   8929.45 GFLOPS,    654.88 GOPS
541   73.83 ms run,    3.88 ms python,   69.95 ms CUDA,  586.53 loss, 0.002079 LR, 2.09 GB used,   8870.55 GFLOPS,    654.88 GOPS
542   72.52 ms run,    3.75 ms python,   68.77 ms CUDA,  579.41 loss, 0.002075 LR, 2.09 GB used,   9030.56 GFLOPS,    654.88 GOPS
543   73.26 ms run,    3.89 ms python,   69.36 ms CUDA,  574.40 loss, 0.002071 LR, 2.09 GB used,   8939.67 GFLOPS,    654.88 GOPS
544   74.18 ms run,    3.62 ms python,   70.55 ms CUDA,  568.68 loss, 0.002066 LR, 2.09 GB used,   8828.64 GFLOPS,    654.88 GOPS
545   72.97 ms run,    3.86 ms python,   69.11 ms CUDA,  568.38 loss, 0.002062 LR, 2.09 GB used,   8974.65 GFLOPS,    654.88 GOPS
546   73.31 ms run,    3.68 ms python,   69.62 ms CUDA,  598.67 loss, 0.002058 LR, 2.09 GB used,   8933.56 GFLOPS,    654.88 GOPS
547   73.89 ms run,    3.84 ms python,   70.05 ms CUDA,  582.83 loss, 0.002053 LR, 2.09 GB used,   8863.33 GFLOPS,    654.88 GOPS
548   72.58 ms run,    3.74 ms python,   68.84 ms CUDA,  575.15 loss, 0.002049 LR, 2.09 GB used,   9022.29 GFLOPS,    654.88 GOPS
549   73.66 ms run,    3.89 ms python,   69.77 ms CUDA,  570.72 loss, 0.002045 LR, 2.09 GB used,   8890.13 GFLOPS,    654.88 GOPS
550   74.09 ms run,    3.95 ms python,   70.14 ms CUDA,  562.57 loss, 0.002040 LR, 2.09 GB used,   8839.45 GFLOPS,    654.88 GOPS
551   72.79 ms run,    3.87 ms python,   68.92 ms CUDA,  576.74 loss, 0.002036 LR, 2.09 GB used,   8997.18 GFLOPS,    654.88 GOPS
552   73.21 ms run,    3.88 ms python,   69.33 ms CUDA,  599.08 loss, 0.002032 LR, 2.09 GB used,   8945.19 GFLOPS,    654.88 GOPS
553   73.59 ms run,    3.87 ms python,   69.72 ms CUDA,  587.35 loss, 0.002027 LR, 2.09 GB used,   8899.06 GFLOPS,    654.88 GOPS
554   72.76 ms run,    3.88 ms python,   68.88 ms CUDA,  576.25 loss, 0.002023 LR, 2.09 GB used,   9000.10 GFLOPS,    654.88 GOPS
555   73.41 ms run,    3.84 ms python,   69.57 ms CUDA,  566.70 loss, 0.002019 LR, 2.09 GB used,   8920.89 GFLOPS,    654.88 GOPS
556   73.65 ms run,    3.86 ms python,   69.79 ms CUDA,  580.03 loss, 0.002014 LR, 2.09 GB used,   8891.78 GFLOPS,    654.88 GOPS
557   72.56 ms run,    3.94 ms python,   68.62 ms CUDA,  583.60 loss, 0.002010 LR, 2.09 GB used,   9025.07 GFLOPS,    654.88 GOPS
558   73.32 ms run,    3.83 ms python,   69.50 ms CUDA,  561.16 loss, 0.002005 LR, 2.09 GB used,   8931.48 GFLOPS,    654.88 GOPS
559   74.06 ms run,    3.89 ms python,   70.17 ms CUDA,  570.56 loss, 0.002001 LR, 2.09 GB used,   8842.61 GFLOPS,    654.88 GOPS
560   72.94 ms run,    3.88 ms python,   69.06 ms CUDA,  578.76 loss, 0.001997 LR, 2.09 GB used,   8978.43 GFLOPS,    654.88 GOPS
561   73.37 ms run,    3.85 ms python,   69.53 ms CUDA,  587.64 loss, 0.001992 LR, 2.09 GB used,   8925.55 GFLOPS,    654.88 GOPS
562   73.80 ms run,    3.77 ms python,   70.03 ms CUDA,  579.11 loss, 0.001988 LR, 2.09 GB used,   8873.55 GFLOPS,    654.88 GOPS
563   72.31 ms run,    3.79 ms python,   68.52 ms CUDA,  570.79 loss, 0.001984 LR, 2.09 GB used,   9056.32 GFLOPS,    654.88 GOPS
564   73.43 ms run,    3.93 ms python,   69.50 ms CUDA,  588.78 loss, 0.001979 LR, 2.09 GB used,   8918.08 GFLOPS,    654.88 GOPS
565   73.93 ms run,    3.88 ms python,   70.05 ms CUDA,  571.69 loss, 0.001975 LR, 2.09 GB used,   8858.01 GFLOPS,    654.88 GOPS
566   72.81 ms run,    3.94 ms python,   68.86 ms CUDA,  582.76 loss, 0.001971 LR, 2.09 GB used,   8994.72 GFLOPS,    654.88 GOPS
567   73.44 ms run,    3.90 ms python,   69.54 ms CUDA,  577.07 loss, 0.001966 LR, 2.09 GB used,   8916.77 GFLOPS,    654.88 GOPS
568   74.09 ms run,    3.95 ms python,   70.13 ms CUDA,  586.01 loss, 0.001962 LR, 2.09 GB used,   8839.47 GFLOPS,    654.88 GOPS
569   72.67 ms run,    3.92 ms python,   68.75 ms CUDA,  576.95 loss, 0.001958 LR, 2.09 GB used,   9011.31 GFLOPS,    654.88 GOPS
570   73.24 ms run,    3.96 ms python,   69.28 ms CUDA,  567.64 loss, 0.001953 LR, 2.09 GB used,   8941.58 GFLOPS,    654.88 GOPS
571   73.33 ms run,    3.91 ms python,   69.42 ms CUDA,  572.36 loss, 0.001949 LR, 2.09 GB used,   8930.30 GFLOPS,    654.88 GOPS
572   72.47 ms run,    3.62 ms python,   68.85 ms CUDA,  584.87 loss, 0.001945 LR, 2.09 GB used,   9036.29 GFLOPS,    654.88 GOPS
573   73.19 ms run,    3.88 ms python,   69.30 ms CUDA,  589.52 loss, 0.001940 LR, 2.09 GB used,   8948.03 GFLOPS,    654.88 GOPS
574   74.43 ms run,    3.75 ms python,   70.68 ms CUDA,  591.12 loss, 0.001936 LR, 2.09 GB used,   8799.05 GFLOPS,    654.88 GOPS
575   73.17 ms run,    3.97 ms python,   69.20 ms CUDA,  570.69 loss, 0.001931 LR, 2.09 GB used,   8950.62 GFLOPS,    654.88 GOPS
576   73.31 ms run,    3.88 ms python,   69.43 ms CUDA,  589.56 loss, 0.001927 LR, 2.09 GB used,   8933.40 GFLOPS,    654.88 GOPS
577   73.78 ms run,    3.88 ms python,   69.90 ms CUDA,  558.94 loss, 0.001923 LR, 2.09 GB used,   8875.74 GFLOPS,    654.88 GOPS
578   72.56 ms run,    3.64 ms python,   68.92 ms CUDA,  574.03 loss, 0.001918 LR, 2.09 GB used,   9025.24 GFLOPS,    654.88 GOPS
579   73.33 ms run,    3.91 ms python,   69.43 ms CUDA,  561.04 loss, 0.001914 LR, 2.09 GB used,   8930.02 GFLOPS,    654.88 GOPS
580   74.11 ms run,    3.87 ms python,   70.24 ms CUDA,  575.30 loss, 0.001910 LR, 2.09 GB used,   8836.35 GFLOPS,    654.88 GOPS
581   72.86 ms run,    3.91 ms python,   68.95 ms CUDA,  569.87 loss, 0.001905 LR, 2.09 GB used,   8988.14 GFLOPS,    654.88 GOPS
582   73.36 ms run,    3.89 ms python,   69.47 ms CUDA,  586.14 loss, 0.001901 LR, 2.09 GB used,   8926.42 GFLOPS,    654.88 GOPS
583   73.70 ms run,    3.89 ms python,   69.81 ms CUDA,  576.12 loss, 0.001897 LR, 2.09 GB used,   8885.75 GFLOPS,    654.88 GOPS
584   72.72 ms run,    3.87 ms python,   68.86 ms CUDA,  576.25 loss, 0.001892 LR, 2.09 GB used,   9005.18 GFLOPS,    654.88 GOPS
585   73.37 ms run,    3.74 ms python,   69.64 ms CUDA,  559.61 loss, 0.001888 LR, 2.09 GB used,   8925.44 GFLOPS,    654.88 GOPS
586   73.56 ms run,    3.84 ms python,   69.72 ms CUDA,  570.54 loss, 0.001884 LR, 2.09 GB used,   8902.54 GFLOPS,    654.88 GOPS
587   72.53 ms run,    3.68 ms python,   68.86 ms CUDA,  538.20 loss, 0.001879 LR, 2.09 GB used,   9028.56 GFLOPS,    654.88 GOPS
shuffling training dataset in 2889.76 ms (epoch=6)
588 2958.83 ms run, 2894.10 ms python,   64.72 ms CUDA,  579.04 loss, 0.001875 LR, 2.09 GB used,    221.99 GFLOPS,    656.82 GOPS
589   71.94 ms run,    4.09 ms python,   67.85 ms CUDA,  576.38 loss, 0.001871 LR, 2.09 GB used,   9103.39 GFLOPS,    654.88 GOPS
590   73.79 ms run,    3.93 ms python,   69.86 ms CUDA,  576.08 loss, 0.001866 LR, 2.09 GB used,   8875.35 GFLOPS,    654.88 GOPS
591   72.44 ms run,    3.75 ms python,   68.68 ms CUDA,  576.53 loss, 0.001862 LR, 2.09 GB used,   9040.78 GFLOPS,    654.88 GOPS
592   73.49 ms run,    3.88 ms python,   69.61 ms CUDA,  565.78 loss, 0.001857 LR, 2.09 GB used,   8910.97 GFLOPS,    654.88 GOPS
593   74.92 ms run,    3.91 ms python,   71.01 ms CUDA,  558.72 loss, 0.001853 LR, 2.09 GB used,   8740.69 GFLOPS,    654.88 GOPS
594   72.84 ms run,    3.93 ms python,   68.91 ms CUDA,  574.07 loss, 0.001849 LR, 2.09 GB used,   8990.93 GFLOPS,    654.88 GOPS
595   73.35 ms run,    3.97 ms python,   69.38 ms CUDA,  571.49 loss, 0.001844 LR, 2.09 GB used,   8928.09 GFLOPS,    654.88 GOPS
596   74.06 ms run,    3.90 ms python,   70.16 ms CUDA,  588.97 loss, 0.001840 LR, 2.09 GB used,   8842.52 GFLOPS,    654.88 GOPS
597   72.46 ms run,    3.98 ms python,   68.48 ms CUDA,  576.46 loss, 0.001836 LR, 2.09 GB used,   9038.09 GFLOPS,    654.88 GOPS
598   73.24 ms run,    3.94 ms python,   69.30 ms CUDA,  586.91 loss, 0.001831 LR, 2.09 GB used,   8941.05 GFLOPS,    654.88 GOPS
599   74.45 ms run,    3.92 ms python,   70.53 ms CUDA,  563.40 loss, 0.001827 LR, 2.09 GB used,   8796.68 GFLOPS,    654.88 GOPS
600   72.73 ms run,    3.76 ms python,   68.97 ms CUDA,  569.09 loss, 0.001823 LR, 2.09 GB used,   9003.85 GFLOPS,    654.88 GOPS
601   73.38 ms run,    3.87 ms python,   69.51 ms CUDA,  566.28 loss, 0.001818 LR, 2.09 GB used,   8924.63 GFLOPS,    654.88 GOPS
602   73.91 ms run,    3.90 ms python,   70.00 ms CUDA,  573.13 loss, 0.001814 LR, 2.09 GB used,   8861.02 GFLOPS,    654.88 GOPS
603   72.96 ms run,    3.95 ms python,   69.01 ms CUDA,  586.92 loss, 0.001810 LR, 2.09 GB used,   8976.25 GFLOPS,    654.88 GOPS
604   73.18 ms run,    3.92 ms python,   69.27 ms CUDA,  577.81 loss, 0.001805 LR, 2.09 GB used,   8948.46 GFLOPS,    654.88 GOPS
605   73.75 ms run,    3.85 ms python,   69.90 ms CUDA,  581.52 loss, 0.001801 LR, 2.09 GB used,   8879.56 GFLOPS,    654.88 GOPS
606   72.65 ms run,    3.68 ms python,   68.97 ms CUDA,  566.19 loss, 0.001797 LR, 2.09 GB used,   9014.46 GFLOPS,    654.88 GOPS
607   73.17 ms run,    3.64 ms python,   69.53 ms CUDA,  576.05 loss, 0.001792 LR, 2.09 GB used,   8950.10 GFLOPS,    654.88 GOPS
608   74.18 ms run,    3.82 ms python,   70.36 ms CUDA,  570.41 loss, 0.001788 LR, 2.09 GB used,   8827.70 GFLOPS,    654.88 GOPS
609   72.58 ms run,    3.63 ms python,   68.95 ms CUDA,  560.93 loss, 0.001783 LR, 2.09 GB used,   9023.32 GFLOPS,    654.88 GOPS
610   73.23 ms run,    3.86 ms python,   69.37 ms CUDA,  578.51 loss, 0.001779 LR, 2.09 GB used,   8942.69 GFLOPS,    654.88 GOPS
611   73.66 ms run,    3.59 ms python,   70.07 ms CUDA,  594.46 loss, 0.001775 LR, 2.09 GB used,   8890.86 GFLOPS,    654.88 GOPS
612   72.73 ms run,    3.91 ms python,   68.82 ms CUDA,  583.37 loss, 0.001770 LR, 2.09 GB used,   9004.18 GFLOPS,    654.88 GOPS
613   73.16 ms run,    3.83 ms python,   69.33 ms CUDA,  582.27 loss, 0.001766 LR, 2.09 GB used,   8951.71 GFLOPS,    654.88 GOPS
614   74.30 ms run,    3.82 ms python,   70.48 ms CUDA,  567.63 loss, 0.001762 LR, 2.09 GB used,   8814.51 GFLOPS,    654.88 GOPS
615   72.73 ms run,    3.91 ms python,   68.82 ms CUDA,  567.56 loss, 0.001757 LR, 2.09 GB used,   9003.99 GFLOPS,    654.88 GOPS
616   73.30 ms run,    3.88 ms python,   69.42 ms CUDA,  572.22 loss, 0.001753 LR, 2.09 GB used,   8934.56 GFLOPS,    654.88 GOPS
617   74.05 ms run,    3.87 ms python,   70.18 ms CUDA,  572.82 loss, 0.001749 LR, 2.09 GB used,   8843.17 GFLOPS,    654.88 GOPS
618   72.44 ms run,    3.73 ms python,   68.71 ms CUDA,  577.07 loss, 0.001744 LR, 2.09 GB used,   9040.18 GFLOPS,    654.88 GOPS
619   72.93 ms run,    3.76 ms python,   69.17 ms CUDA,  583.51 loss, 0.001740 LR, 2.09 GB used,   8979.12 GFLOPS,    654.88 GOPS
620   74.54 ms run,    3.83 ms python,   70.72 ms CUDA,  569.10 loss, 0.001736 LR, 2.09 GB used,   8785.11 GFLOPS,    654.88 GOPS
621   72.65 ms run,    3.77 ms python,   68.87 ms CUDA,  576.10 loss, 0.001731 LR, 2.09 GB used,   9014.36 GFLOPS,    654.88 GOPS
622   72.86 ms run,    3.61 ms python,   69.25 ms CUDA,  571.46 loss, 0.001727 LR, 2.09 GB used,   8988.16 GFLOPS,    654.88 GOPS
623   73.91 ms run,    3.83 ms python,   70.08 ms CUDA,  567.14 loss, 0.001723 LR, 2.09 GB used,   8860.85 GFLOPS,    654.88 GOPS
624   72.81 ms run,    3.86 ms python,   68.95 ms CUDA,  570.64 loss, 0.001718 LR, 2.09 GB used,   8993.89 GFLOPS,    654.88 GOPS
625   73.44 ms run,    3.80 ms python,   69.65 ms CUDA,  576.26 loss, 0.001714 LR, 2.09 GB used,   8916.85 GFLOPS,    654.88 GOPS
626   74.28 ms run,    3.89 ms python,   70.40 ms CUDA,  573.37 loss, 0.001709 LR, 2.09 GB used,   8815.82 GFLOPS,    654.88 GOPS
627   72.73 ms run,    3.87 ms python,   68.86 ms CUDA,  570.67 loss, 0.001705 LR, 2.09 GB used,   9004.80 GFLOPS,    654.88 GOPS
628   73.25 ms run,    3.87 ms python,   69.38 ms CUDA,  563.63 loss, 0.001701 LR, 2.09 GB used,   8940.82 GFLOPS,    654.88 GOPS
629   74.10 ms run,    3.93 ms python,   70.17 ms CUDA,  565.85 loss, 0.001696 LR, 2.09 GB used,   8837.73 GFLOPS,    654.88 GOPS
630   72.71 ms run,    3.82 ms python,   68.89 ms CUDA,  563.40 loss, 0.001692 LR, 2.09 GB used,   9006.48 GFLOPS,    654.88 GOPS
631   73.74 ms run,    3.84 ms python,   69.90 ms CUDA,  566.04 loss, 0.001688 LR, 2.09 GB used,   8881.35 GFLOPS,    654.88 GOPS
632   73.74 ms run,    3.70 ms python,   70.04 ms CUDA,  573.72 loss, 0.001683 LR, 2.09 GB used,   8880.83 GFLOPS,    654.88 GOPS
633   72.72 ms run,    3.81 ms python,   68.91 ms CUDA,  567.46 loss, 0.001679 LR, 2.09 GB used,   9004.94 GFLOPS,    654.88 GOPS
634   73.38 ms run,    3.88 ms python,   69.50 ms CUDA,  585.01 loss, 0.001675 LR, 2.09 GB used,   8924.69 GFLOPS,    654.88 GOPS
635   73.81 ms run,    3.87 ms python,   69.95 ms CUDA,  580.13 loss, 0.001670 LR, 2.09 GB used,   8872.04 GFLOPS,    654.88 GOPS
636   72.49 ms run,    3.84 ms python,   68.65 ms CUDA,  571.26 loss, 0.001666 LR, 2.09 GB used,   9034.33 GFLOPS,    654.88 GOPS
637   72.93 ms run,    3.74 ms python,   69.20 ms CUDA,  568.84 loss, 0.001662 LR, 2.09 GB used,   8979.06 GFLOPS,    654.88 GOPS
638   73.87 ms run,    3.85 ms python,   70.02 ms CUDA,  570.46 loss, 0.001657 LR, 2.09 GB used,   8865.57 GFLOPS,    654.88 GOPS
639   72.55 ms run,    3.76 ms python,   68.79 ms CUDA,  583.60 loss, 0.001653 LR, 2.09 GB used,   9026.53 GFLOPS,    654.88 GOPS
640   73.58 ms run,    3.86 ms python,   69.72 ms CUDA,  590.55 loss, 0.001649 LR, 2.09 GB used,   8900.35 GFLOPS,    654.88 GOPS
641   74.13 ms run,    3.64 ms python,   70.49 ms CUDA,  592.77 loss, 0.001644 LR, 2.09 GB used,   8834.64 GFLOPS,    654.88 GOPS
642   72.90 ms run,    3.88 ms python,   69.03 ms CUDA,  568.86 loss, 0.001640 LR, 2.09 GB used,   8982.67 GFLOPS,    654.88 GOPS
643   73.30 ms run,    3.86 ms python,   69.44 ms CUDA,  571.14 loss, 0.001635 LR, 2.09 GB used,   8934.30 GFLOPS,    654.88 GOPS
644   73.97 ms run,    3.87 ms python,   70.10 ms CUDA,  587.81 loss, 0.001631 LR, 2.09 GB used,   8852.98 GFLOPS,    654.88 GOPS
645   72.78 ms run,    3.83 ms python,   68.95 ms CUDA,  560.57 loss, 0.001627 LR, 2.09 GB used,   8997.58 GFLOPS,    654.88 GOPS
646   73.26 ms run,    3.82 ms python,   69.44 ms CUDA,  570.27 loss, 0.001622 LR, 2.09 GB used,   8939.49 GFLOPS,    654.88 GOPS
647   74.02 ms run,    3.74 ms python,   70.27 ms CUDA,  564.59 loss, 0.001618 LR, 2.09 GB used,   8847.69 GFLOPS,    654.88 GOPS
648   72.57 ms run,    3.86 ms python,   68.71 ms CUDA,  578.70 loss, 0.001614 LR, 2.09 GB used,   9023.99 GFLOPS,    654.88 GOPS
649   73.75 ms run,    3.94 ms python,   69.82 ms CUDA,  582.79 loss, 0.001609 LR, 2.09 GB used,   8879.54 GFLOPS,    654.88 GOPS
650   73.65 ms run,    3.74 ms python,   69.91 ms CUDA,  579.92 loss, 0.001605 LR, 2.09 GB used,   8891.69 GFLOPS,    654.88 GOPS
651   72.87 ms run,    3.88 ms python,   68.99 ms CUDA,  573.13 loss, 0.001601 LR, 2.09 GB used,   8986.84 GFLOPS,    654.88 GOPS
652   72.91 ms run,    3.79 ms python,   69.12 ms CUDA,  574.60 loss, 0.001596 LR, 2.09 GB used,   8981.88 GFLOPS,    654.88 GOPS
653   73.72 ms run,    3.88 ms python,   69.83 ms CUDA,  562.14 loss, 0.001592 LR, 2.09 GB used,   8883.86 GFLOPS,    654.88 GOPS
654   72.75 ms run,    3.87 ms python,   68.88 ms CUDA,  582.94 loss, 0.001588 LR, 2.09 GB used,   9001.95 GFLOPS,    654.88 GOPS
655   73.34 ms run,    3.90 ms python,   69.44 ms CUDA,  574.90 loss, 0.001583 LR, 2.09 GB used,   8929.56 GFLOPS,    654.88 GOPS
656   73.97 ms run,    3.67 ms python,   70.30 ms CUDA,  575.98 loss, 0.001579 LR, 2.09 GB used,   8853.39 GFLOPS,    654.88 GOPS
657   72.81 ms run,    3.86 ms python,   68.95 ms CUDA,  557.55 loss, 0.001575 LR, 2.09 GB used,   8994.91 GFLOPS,    654.88 GOPS
658   73.14 ms run,    3.76 ms python,   69.38 ms CUDA,  554.34 loss, 0.001570 LR, 2.09 GB used,   8953.44 GFLOPS,    654.88 GOPS
659   74.06 ms run,    3.81 ms python,   70.25 ms CUDA,  574.00 loss, 0.001566 LR, 2.09 GB used,   8842.45 GFLOPS,    654.88 GOPS
660   72.75 ms run,    3.91 ms python,   68.84 ms CUDA,  568.22 loss, 0.001561 LR, 2.09 GB used,   9001.88 GFLOPS,    654.88 GOPS
661   73.29 ms run,    3.82 ms python,   69.47 ms CUDA,  565.71 loss, 0.001557 LR, 2.09 GB used,   8935.16 GFLOPS,    654.88 GOPS
662   73.86 ms run,    3.81 ms python,   70.05 ms CUDA,  572.24 loss, 0.001553 LR, 2.09 GB used,   8866.31 GFLOPS,    654.88 GOPS
663   72.72 ms run,    3.74 ms python,   68.99 ms CUDA,  569.86 loss, 0.001548 LR, 2.09 GB used,   9005.26 GFLOPS,    654.88 GOPS
664   73.40 ms run,    3.82 ms python,   69.58 ms CUDA,  564.92 loss, 0.001544 LR, 2.09 GB used,   8921.60 GFLOPS,    654.88 GOPS
665   74.02 ms run,    3.76 ms python,   70.25 ms CUDA,  588.93 loss, 0.001540 LR, 2.09 GB used,   8847.83 GFLOPS,    654.88 GOPS
666   72.86 ms run,    3.84 ms python,   69.02 ms CUDA,  576.82 loss, 0.001535 LR, 2.09 GB used,   8988.69 GFLOPS,    654.88 GOPS
667   73.34 ms run,    3.79 ms python,   69.55 ms CUDA,  594.87 loss, 0.001531 LR, 2.09 GB used,   8929.95 GFLOPS,    654.88 GOPS
668   73.72 ms run,    3.81 ms python,   69.91 ms CUDA,  568.66 loss, 0.001527 LR, 2.09 GB used,   8883.39 GFLOPS,    654.88 GOPS
669   72.44 ms run,    3.77 ms python,   68.67 ms CUDA,  587.33 loss, 0.001522 LR, 2.09 GB used,   9040.02 GFLOPS,    654.88 GOPS
670   73.33 ms run,    3.85 ms python,   69.48 ms CUDA,  570.49 loss, 0.001518 LR, 2.09 GB used,   8930.84 GFLOPS,    654.88 GOPS
671   73.82 ms run,    3.61 ms python,   70.21 ms CUDA,  570.00 loss, 0.001514 LR, 2.09 GB used,   8871.76 GFLOPS,    654.88 GOPS
672   72.87 ms run,    3.85 ms python,   69.02 ms CUDA,  576.09 loss, 0.001509 LR, 2.09 GB used,   8986.81 GFLOPS,    654.88 GOPS
673   73.46 ms run,    3.66 ms python,   69.80 ms CUDA,  579.14 loss, 0.001505 LR, 2.09 GB used,   8914.80 GFLOPS,    654.88 GOPS
674   73.99 ms run,    3.85 ms python,   70.14 ms CUDA,  571.10 loss, 0.001501 LR, 2.09 GB used,   8851.47 GFLOPS,    654.88 GOPS
675   72.66 ms run,    3.76 ms python,   68.90 ms CUDA,  584.21 loss, 0.001496 LR, 2.09 GB used,   9013.09 GFLOPS,    654.88 GOPS
676   73.38 ms run,    3.84 ms python,   69.54 ms CUDA,  577.41 loss, 0.001492 LR, 2.09 GB used,   8924.66 GFLOPS,    654.88 GOPS
677   73.77 ms run,    3.88 ms python,   69.89 ms CUDA,  569.24 loss, 0.001488 LR, 2.09 GB used,   8877.63 GFLOPS,    654.88 GOPS
678   72.70 ms run,    3.75 ms python,   68.95 ms CUDA,  577.81 loss, 0.001483 LR, 2.09 GB used,   9007.60 GFLOPS,    654.88 GOPS
679   73.45 ms run,    3.81 ms python,   69.64 ms CUDA,  572.68 loss, 0.001479 LR, 2.09 GB used,   8915.60 GFLOPS,    654.88 GOPS
680   73.95 ms run,    3.70 ms python,   70.25 ms CUDA,  574.12 loss, 0.001474 LR, 2.09 GB used,   8855.40 GFLOPS,    654.88 GOPS
681   72.59 ms run,    3.86 ms python,   68.74 ms CUDA,  574.36 loss, 0.001470 LR, 2.09 GB used,   9021.44 GFLOPS,    654.88 GOPS
682   73.48 ms run,    3.58 ms python,   69.89 ms CUDA,  573.80 loss, 0.001466 LR, 2.09 GB used,   8912.82 GFLOPS,    654.88 GOPS
683   73.68 ms run,    3.83 ms python,   69.85 ms CUDA,  574.97 loss, 0.001461 LR, 2.09 GB used,   8887.71 GFLOPS,    654.88 GOPS
684   72.75 ms run,    3.80 ms python,   68.95 ms CUDA,  573.48 loss, 0.001457 LR, 2.09 GB used,   9001.43 GFLOPS,    654.88 GOPS
685   73.40 ms run,    3.80 ms python,   69.60 ms CUDA,  545.14 loss, 0.001453 LR, 2.09 GB used,   8922.22 GFLOPS,    654.88 GOPS
shuffling training dataset in 2811.11 ms (epoch=7)
686 2879.68 ms run, 2815.43 ms python,   64.25 ms CUDA,  563.15 loss, 0.001448 LR, 2.09 GB used,    228.09 GFLOPS,    656.82 GOPS
687   72.85 ms run,    4.13 ms python,   68.71 ms CUDA,  553.18 loss, 0.001444 LR, 2.09 GB used,   8989.60 GFLOPS,    654.88 GOPS
688   72.31 ms run,    3.84 ms python,   68.47 ms CUDA,  551.70 loss, 0.001440 LR, 2.09 GB used,   9056.71 GFLOPS,    654.88 GOPS
689   72.98 ms run,    3.88 ms python,   69.10 ms CUDA,  550.08 loss, 0.001435 LR, 2.09 GB used,   8973.63 GFLOPS,    654.88 GOPS
