shuffling training dataset in 2665.80 ms (epoch=0)
  0 7268.54 ms run, 7267.57 ms python,    0.97 ms CUDA, 1185.37 loss, 0.000015 LR, 0.89 GB used,     90.56 GFLOPS,    658.26 GOPS
517   73.03 ms run,    3.91 ms python,   69.12 ms CUDA,  569.33 loss, 0.002184 LR, 2.09 GB used,   8967.46 GFLOPS,    654.88 GOPS
518   73.34 ms run,    3.91 ms python,   69.43 ms CUDA,  577.84 loss, 0.002180 LR, 2.09 GB used,   8929.76 GFLOPS,    654.88 GOPS
519   73.51 ms run,    3.92 ms python,   69.59 ms CUDA,  566.89 loss, 0.002175 LR, 2.09 GB used,   8908.74 GFLOPS,    654.88 GOPS
520   72.81 ms run,    3.80 ms python,   69.01 ms CUDA,  569.51 loss, 0.002171 LR, 2.09 GB used,   8994.83 GFLOPS,    654.88 GOPS
521   73.21 ms run,    3.83 ms python,   69.38 ms CUDA,  588.10 loss, 0.002167 LR, 2.09 GB used,   8945.04 GFLOPS,    654.88 GOPS
522   73.64 ms run,    3.87 ms python,   69.78 ms CUDA,  575.96 loss, 0.002162 LR, 2.09 GB used,   8892.82 GFLOPS,    654.88 GOPS
523   72.70 ms run,    3.88 ms python,   68.82 ms CUDA,  569.31 loss, 0.002158 LR, 2.09 GB used,   9008.31 GFLOPS,    654.88 GOPS
524   73.39 ms run,    3.88 ms python,   69.51 ms CUDA,  562.31 loss, 0.002153 LR, 2.09 GB used,   8922.99 GFLOPS,    654.88 GOPS
525   73.71 ms run,    3.79 ms python,   69.92 ms CUDA,  569.89 loss, 0.002149 LR, 2.09 GB used,   8884.12 GFLOPS,    654.88 GOPS
526   72.95 ms run,    3.81 ms python,   69.14 ms CUDA,  581.14 loss, 0.002145 LR, 2.09 GB used,   8977.70 GFLOPS,    654.88 GOPS
527   73.40 ms run,    3.87 ms python,   69.53 ms CUDA,  597.55 loss, 0.002140 LR, 2.09 GB used,   8922.00 GFLOPS,    654.88 GOPS
528   73.50 ms run,    3.91 ms python,   69.59 ms CUDA,  563.68 loss, 0.002136 LR, 2.09 GB used,   8910.00 GFLOPS,    654.88 GOPS
529   73.04 ms run,    3.76 ms python,   69.29 ms CUDA,  578.49 loss, 0.002132 LR, 2.09 GB used,   8965.88 GFLOPS,    654.88 GOPS
530   73.59 ms run,    3.89 ms python,   69.70 ms CUDA,  575.97 loss, 0.002127 LR, 2.09 GB used,   8899.18 GFLOPS,    654.88 GOPS
531   73.56 ms run,    3.68 ms python,   69.88 ms CUDA,  575.85 loss, 0.002123 LR, 2.09 GB used,   8903.14 GFLOPS,    654.88 GOPS
532   73.45 ms run,    3.89 ms python,   69.56 ms CUDA,  566.58 loss, 0.002119 LR, 2.09 GB used,   8916.43 GFLOPS,    654.88 GOPS
533   73.44 ms run,    3.77 ms python,   69.67 ms CUDA,  549.42 loss, 0.002114 LR, 2.09 GB used,   8917.09 GFLOPS,    654.88 GOPS
534   73.56 ms run,    3.89 ms python,   69.67 ms CUDA,  562.20 loss, 0.002110 LR, 2.09 GB used,   8902.37 GFLOPS,    654.88 GOPS
535   73.53 ms run,    3.79 ms python,   69.73 ms CUDA,  590.81 loss, 0.002106 LR, 2.09 GB used,   8906.55 GFLOPS,    654.88 GOPS
536   73.61 ms run,    3.86 ms python,   69.75 ms CUDA,  575.82 loss, 0.002101 LR, 2.09 GB used,   8896.41 GFLOPS,    654.88 GOPS
537   73.81 ms run,    3.86 ms python,   69.95 ms CUDA,  579.80 loss, 0.002097 LR, 2.09 GB used,   8872.73 GFLOPS,    654.88 GOPS
538   74.86 ms run,    3.92 ms python,   70.95 ms CUDA,  555.99 loss, 0.002093 LR, 2.09 GB used,   8747.77 GFLOPS,    654.88 GOPS
539   73.40 ms run,    3.82 ms python,   69.58 ms CUDA,  569.09 loss, 0.002088 LR, 2.09 GB used,   8922.35 GFLOPS,    654.88 GOPS
540   73.74 ms run,    3.80 ms python,   69.94 ms CUDA,  569.12 loss, 0.002084 LR, 2.09 GB used,   8880.84 GFLOPS,    654.88 GOPS
541   75.08 ms run,    3.83 ms python,   71.25 ms CUDA,  586.53 loss, 0.002079 LR, 2.09 GB used,   8722.62 GFLOPS,    654.88 GOPS
542   73.22 ms run,    3.84 ms python,   69.38 ms CUDA,  579.41 loss, 0.002075 LR, 2.09 GB used,   8943.51 GFLOPS,    654.88 GOPS
543   73.65 ms run,    3.95 ms python,   69.70 ms CUDA,  574.40 loss, 0.002071 LR, 2.09 GB used,   8892.15 GFLOPS,    654.88 GOPS
544   73.84 ms run,    3.68 ms python,   70.16 ms CUDA,  568.68 loss, 0.002066 LR, 2.09 GB used,   8869.17 GFLOPS,    654.88 GOPS
545   73.03 ms run,    3.86 ms python,   69.18 ms CUDA,  568.38 loss, 0.002062 LR, 2.09 GB used,   8966.98 GFLOPS,    654.88 GOPS
546   73.64 ms run,    3.90 ms python,   69.74 ms CUDA,  598.67 loss, 0.002058 LR, 2.09 GB used,   8892.93 GFLOPS,    654.88 GOPS
547   73.73 ms run,    3.85 ms python,   69.88 ms CUDA,  582.83 loss, 0.002053 LR, 2.09 GB used,   8881.88 GFLOPS,    654.88 GOPS
548   73.23 ms run,    3.79 ms python,   69.45 ms CUDA,  575.15 loss, 0.002049 LR, 2.09 GB used,   8942.41 GFLOPS,    654.88 GOPS
549   72.99 ms run,    3.77 ms python,   69.22 ms CUDA,  570.72 loss, 0.002045 LR, 2.09 GB used,   8971.89 GFLOPS,    654.88 GOPS
550   73.77 ms run,    3.76 ms python,   70.01 ms CUDA,  562.57 loss, 0.002040 LR, 2.09 GB used,   8877.86 GFLOPS,    654.88 GOPS
551   72.75 ms run,    3.91 ms python,   68.83 ms CUDA,  576.74 loss, 0.002036 LR, 2.09 GB used,   9002.25 GFLOPS,    654.88 GOPS
552   73.54 ms run,    3.90 ms python,   69.64 ms CUDA,  599.08 loss, 0.002032 LR, 2.09 GB used,   8904.64 GFLOPS,    654.88 GOPS
553   73.62 ms run,    3.84 ms python,   69.78 ms CUDA,  587.35 loss, 0.002027 LR, 2.09 GB used,   8895.48 GFLOPS,    654.88 GOPS
554   73.21 ms run,    3.91 ms python,   69.30 ms CUDA,  576.25 loss, 0.002023 LR, 2.09 GB used,   8945.41 GFLOPS,    654.88 GOPS
555   73.47 ms run,    3.95 ms python,   69.52 ms CUDA,  566.70 loss, 0.002019 LR, 2.09 GB used,   8913.80 GFLOPS,    654.88 GOPS
556   73.77 ms run,    4.01 ms python,   69.76 ms CUDA,  580.03 loss, 0.002014 LR, 2.09 GB used,   8877.66 GFLOPS,    654.88 GOPS
557   73.10 ms run,    3.96 ms python,   69.15 ms CUDA,  583.60 loss, 0.002010 LR, 2.09 GB used,   8958.15 GFLOPS,    654.88 GOPS
558   73.43 ms run,    3.88 ms python,   69.55 ms CUDA,  561.16 loss, 0.002005 LR, 2.09 GB used,   8918.35 GFLOPS,    654.88 GOPS
559   73.77 ms run,    3.88 ms python,   69.89 ms CUDA,  570.56 loss, 0.002001 LR, 2.09 GB used,   8877.31 GFLOPS,    654.88 GOPS
560   73.96 ms run,    3.87 ms python,   70.09 ms CUDA,  578.76 loss, 0.001997 LR, 2.09 GB used,   8854.11 GFLOPS,    654.88 GOPS
561   73.24 ms run,    3.81 ms python,   69.43 ms CUDA,  587.64 loss, 0.001992 LR, 2.09 GB used,   8940.97 GFLOPS,    654.88 GOPS
562   74.48 ms run,    3.89 ms python,   70.59 ms CUDA,  579.11 loss, 0.001988 LR, 2.09 GB used,   8793.10 GFLOPS,    654.88 GOPS
563   75.76 ms run,    3.97 ms python,   71.79 ms CUDA,  570.79 loss, 0.001984 LR, 2.09 GB used,   8644.54 GFLOPS,    654.88 GOPS
564   73.37 ms run,    3.84 ms python,   69.53 ms CUDA,  588.78 loss, 0.001979 LR, 2.09 GB used,   8925.54 GFLOPS,    654.88 GOPS
565   74.18 ms run,    3.94 ms python,   70.24 ms CUDA,  571.69 loss, 0.001975 LR, 2.09 GB used,   8827.77 GFLOPS,    654.88 GOPS
566   74.01 ms run,    3.86 ms python,   70.15 ms CUDA,  582.76 loss, 0.001971 LR, 2.09 GB used,   8848.19 GFLOPS,    654.88 GOPS
567   73.27 ms run,    3.82 ms python,   69.45 ms CUDA,  577.07 loss, 0.001966 LR, 2.09 GB used,   8938.24 GFLOPS,    654.88 GOPS
568   73.46 ms run,    3.87 ms python,   69.58 ms CUDA,  586.01 loss, 0.001962 LR, 2.09 GB used,   8914.87 GFLOPS,    654.88 GOPS
569   73.72 ms run,    3.99 ms python,   69.73 ms CUDA,  576.95 loss, 0.001958 LR, 2.09 GB used,   8883.26 GFLOPS,    654.88 GOPS
570   73.71 ms run,    3.91 ms python,   69.80 ms CUDA,  567.64 loss, 0.001953 LR, 2.09 GB used,   8884.03 GFLOPS,    654.88 GOPS
571   73.59 ms run,    3.89 ms python,   69.70 ms CUDA,  572.36 loss, 0.001949 LR, 2.09 GB used,   8898.96 GFLOPS,    654.88 GOPS
572   73.66 ms run,    3.91 ms python,   69.75 ms CUDA,  584.87 loss, 0.001945 LR, 2.09 GB used,   8890.29 GFLOPS,    654.88 GOPS
573   74.77 ms run,    3.86 ms python,   70.91 ms CUDA,  589.52 loss, 0.001940 LR, 2.09 GB used,   8758.49 GFLOPS,    654.88 GOPS
574   73.91 ms run,    3.92 ms python,   70.00 ms CUDA,  591.12 loss, 0.001936 LR, 2.09 GB used,   8860.06 GFLOPS,    654.88 GOPS
575   74.38 ms run,    3.75 ms python,   70.63 ms CUDA,  570.69 loss, 0.001931 LR, 2.09 GB used,   8804.77 GFLOPS,    654.88 GOPS
576   74.77 ms run,    3.89 ms python,   70.87 ms CUDA,  589.56 loss, 0.001927 LR, 2.09 GB used,   8758.84 GFLOPS,    654.88 GOPS
577   72.84 ms run,    3.85 ms python,   68.99 ms CUDA,  558.94 loss, 0.001923 LR, 2.09 GB used,   8991.26 GFLOPS,    654.88 GOPS
578   73.55 ms run,    3.82 ms python,   69.73 ms CUDA,  574.03 loss, 0.001918 LR, 2.09 GB used,   8904.43 GFLOPS,    654.88 GOPS
579   73.87 ms run,    3.83 ms python,   70.03 ms CUDA,  561.04 loss, 0.001914 LR, 2.09 GB used,   8865.70 GFLOPS,    654.88 GOPS
580   72.84 ms run,    3.73 ms python,   69.11 ms CUDA,  575.30 loss, 0.001910 LR, 2.09 GB used,   8990.66 GFLOPS,    654.88 GOPS
581   73.71 ms run,    3.87 ms python,   69.84 ms CUDA,  569.87 loss, 0.001905 LR, 2.09 GB used,   8884.13 GFLOPS,    654.88 GOPS
582   73.64 ms run,    3.82 ms python,   69.82 ms CUDA,  586.14 loss, 0.001901 LR, 2.09 GB used,   8893.25 GFLOPS,    654.88 GOPS
583   73.15 ms run,    3.88 ms python,   69.27 ms CUDA,  576.12 loss, 0.001897 LR, 2.09 GB used,   8952.48 GFLOPS,    654.88 GOPS
584   73.02 ms run,    3.61 ms python,   69.40 ms CUDA,  576.25 loss, 0.001892 LR, 2.09 GB used,   8968.88 GFLOPS,    654.88 GOPS
585   73.86 ms run,    3.85 ms python,   70.02 ms CUDA,  559.61 loss, 0.001888 LR, 2.09 GB used,   8866.10 GFLOPS,    654.88 GOPS
586   73.48 ms run,    3.95 ms python,   69.54 ms CUDA,  570.54 loss, 0.001884 LR, 2.09 GB used,   8911.78 GFLOPS,    654.88 GOPS
587   73.50 ms run,    3.95 ms python,   69.55 ms CUDA,  538.20 loss, 0.001879 LR, 2.09 GB used,   8909.43 GFLOPS,    654.88 GOPS
shuffling training dataset in 2862.86 ms (epoch=6)
588 2931.35 ms run, 2867.26 ms python,   64.09 ms CUDA,  579.04 loss, 0.001875 LR, 2.09 GB used,    224.07 GFLOPS,    656.82 GOPS
589   72.65 ms run,    4.11 ms python,   68.54 ms CUDA,  576.38 loss, 0.001871 LR, 2.09 GB used,   9013.99 GFLOPS,    654.88 GOPS
590   72.90 ms run,    4.06 ms python,   68.84 ms CUDA,  576.08 loss, 0.001866 LR, 2.09 GB used,   8982.96 GFLOPS,    654.88 GOPS
591   73.15 ms run,    3.90 ms python,   69.25 ms CUDA,  576.53 loss, 0.001862 LR, 2.09 GB used,   8952.45 GFLOPS,    654.88 GOPS
592   73.04 ms run,    3.99 ms python,   69.05 ms CUDA,  565.78 loss, 0.001857 LR, 2.09 GB used,   8965.44 GFLOPS,    654.88 GOPS
593   73.93 ms run,    3.91 ms python,   70.02 ms CUDA,  558.72 loss, 0.001853 LR, 2.09 GB used,   8858.57 GFLOPS,    654.88 GOPS
594   74.04 ms run,    3.93 ms python,   70.11 ms CUDA,  574.07 loss, 0.001849 LR, 2.09 GB used,   8845.09 GFLOPS,    654.88 GOPS
595   72.80 ms run,    3.94 ms python,   68.87 ms CUDA,  571.49 loss, 0.001844 LR, 2.09 GB used,   8995.20 GFLOPS,    654.88 GOPS
596   73.60 ms run,    3.89 ms python,   69.70 ms CUDA,  588.97 loss, 0.001840 LR, 2.09 GB used,   8898.23 GFLOPS,    654.88 GOPS
597   73.26 ms run,    3.99 ms python,   69.27 ms CUDA,  576.46 loss, 0.001836 LR, 2.09 GB used,   8938.78 GFLOPS,    654.88 GOPS
598   72.64 ms run,    3.86 ms python,   68.78 ms CUDA,  586.91 loss, 0.001831 LR, 2.09 GB used,   9014.98 GFLOPS,    654.88 GOPS
599   73.56 ms run,    3.91 ms python,   69.65 ms CUDA,  563.40 loss, 0.001827 LR, 2.09 GB used,   8902.17 GFLOPS,    654.88 GOPS
600   73.94 ms run,    3.88 ms python,   70.05 ms CUDA,  569.09 loss, 0.001823 LR, 2.09 GB used,   8857.26 GFLOPS,    654.88 GOPS
601   72.60 ms run,    3.70 ms python,   68.90 ms CUDA,  566.28 loss, 0.001818 LR, 2.09 GB used,   9020.18 GFLOPS,    654.88 GOPS
602   73.36 ms run,    3.88 ms python,   69.48 ms CUDA,  573.13 loss, 0.001814 LR, 2.09 GB used,   8926.41 GFLOPS,    654.88 GOPS
603   73.88 ms run,    3.82 ms python,   70.06 ms CUDA,  586.92 loss, 0.001810 LR, 2.09 GB used,   8864.27 GFLOPS,    654.88 GOPS
604   72.71 ms run,    3.94 ms python,   68.77 ms CUDA,  577.81 loss, 0.001805 LR, 2.09 GB used,   9007.17 GFLOPS,    654.88 GOPS
605   73.59 ms run,    3.95 ms python,   69.64 ms CUDA,  581.52 loss, 0.001801 LR, 2.09 GB used,   8898.80 GFLOPS,    654.88 GOPS
606   73.76 ms run,    3.92 ms python,   69.84 ms CUDA,  566.19 loss, 0.001797 LR, 2.09 GB used,   8878.20 GFLOPS,    654.88 GOPS
607   72.61 ms run,    3.85 ms python,   68.76 ms CUDA,  576.05 loss, 0.001792 LR, 2.09 GB used,   9018.73 GFLOPS,    654.88 GOPS
608   73.29 ms run,    3.90 ms python,   69.39 ms CUDA,  570.41 loss, 0.001788 LR, 2.09 GB used,   8935.90 GFLOPS,    654.88 GOPS
609   74.05 ms run,    3.82 ms python,   70.23 ms CUDA,  560.93 loss, 0.001783 LR, 2.09 GB used,   8843.43 GFLOPS,    654.88 GOPS
610   72.77 ms run,    3.84 ms python,   68.93 ms CUDA,  578.51 loss, 0.001779 LR, 2.09 GB used,   8999.37 GFLOPS,    654.88 GOPS
611   73.51 ms run,    3.83 ms python,   69.67 ms CUDA,  594.46 loss, 0.001775 LR, 2.09 GB used,   8909.19 GFLOPS,    654.88 GOPS
612   73.78 ms run,    3.97 ms python,   69.81 ms CUDA,  583.37 loss, 0.001770 LR, 2.09 GB used,   8876.51 GFLOPS,    654.88 GOPS
613   72.71 ms run,    3.85 ms python,   68.87 ms CUDA,  582.27 loss, 0.001766 LR, 2.09 GB used,   9006.40 GFLOPS,    654.88 GOPS
614   73.59 ms run,    3.85 ms python,   69.74 ms CUDA,  567.63 loss, 0.001762 LR, 2.09 GB used,   8899.12 GFLOPS,    654.88 GOPS
615   73.72 ms run,    3.85 ms python,   69.87 ms CUDA,  567.56 loss, 0.001757 LR, 2.09 GB used,   8883.45 GFLOPS,    654.88 GOPS
616   73.35 ms run,    3.68 ms python,   69.67 ms CUDA,  572.22 loss, 0.001753 LR, 2.09 GB used,   8928.50 GFLOPS,    654.88 GOPS
617   73.36 ms run,    3.87 ms python,   69.49 ms CUDA,  572.82 loss, 0.001749 LR, 2.09 GB used,   8926.85 GFLOPS,    654.88 GOPS
618   73.72 ms run,    3.84 ms python,   69.88 ms CUDA,  577.07 loss, 0.001744 LR, 2.09 GB used,   8882.97 GFLOPS,    654.88 GOPS
619   72.75 ms run,    3.89 ms python,   68.85 ms CUDA,  583.51 loss, 0.001740 LR, 2.09 GB used,   9001.96 GFLOPS,    654.88 GOPS
620   73.12 ms run,    3.67 ms python,   69.46 ms CUDA,  569.10 loss, 0.001736 LR, 2.09 GB used,   8956.05 GFLOPS,    654.88 GOPS
621   73.62 ms run,    3.86 ms python,   69.76 ms CUDA,  576.10 loss, 0.001731 LR, 2.09 GB used,   8895.20 GFLOPS,    654.88 GOPS
622   72.88 ms run,    3.83 ms python,   69.05 ms CUDA,  571.46 loss, 0.001727 LR, 2.09 GB used,   8986.25 GFLOPS,    654.88 GOPS
623   73.35 ms run,    3.93 ms python,   69.41 ms CUDA,  567.14 loss, 0.001723 LR, 2.09 GB used,   8928.41 GFLOPS,    654.88 GOPS
624   73.54 ms run,    3.88 ms python,   69.65 ms CUDA,  570.64 loss, 0.001718 LR, 2.09 GB used,   8905.32 GFLOPS,    654.88 GOPS
625   72.75 ms run,    3.86 ms python,   68.89 ms CUDA,  576.26 loss, 0.001714 LR, 2.09 GB used,   9001.69 GFLOPS,    654.88 GOPS
626   73.57 ms run,    3.83 ms python,   69.75 ms CUDA,  573.37 loss, 0.001709 LR, 2.09 GB used,   8900.96 GFLOPS,    654.88 GOPS
627   73.72 ms run,    3.83 ms python,   69.89 ms CUDA,  570.67 loss, 0.001705 LR, 2.09 GB used,   8882.76 GFLOPS,    654.88 GOPS
628   72.79 ms run,    3.90 ms python,   68.90 ms CUDA,  563.63 loss, 0.001701 LR, 2.09 GB used,   8996.49 GFLOPS,    654.88 GOPS
629   73.76 ms run,    3.80 ms python,   69.97 ms CUDA,  565.85 loss, 0.001696 LR, 2.09 GB used,   8877.92 GFLOPS,    654.88 GOPS
630   73.75 ms run,    3.87 ms python,   69.88 ms CUDA,  563.40 loss, 0.001692 LR, 2.09 GB used,   8879.74 GFLOPS,    654.88 GOPS
631   72.96 ms run,    3.86 ms python,   69.10 ms CUDA,  566.04 loss, 0.001688 LR, 2.09 GB used,   8976.10 GFLOPS,    654.88 GOPS
632   73.50 ms run,    3.87 ms python,   69.63 ms CUDA,  573.72 loss, 0.001683 LR, 2.09 GB used,   8909.96 GFLOPS,    654.88 GOPS
633   73.71 ms run,    3.87 ms python,   69.85 ms CUDA,  567.46 loss, 0.001679 LR, 2.09 GB used,   8884.02 GFLOPS,    654.88 GOPS
634   72.99 ms run,    3.94 ms python,   69.05 ms CUDA,  585.01 loss, 0.001675 LR, 2.09 GB used,   8971.68 GFLOPS,    654.88 GOPS
635   73.24 ms run,    3.83 ms python,   69.41 ms CUDA,  580.13 loss, 0.001670 LR, 2.09 GB used,   8941.09 GFLOPS,    654.88 GOPS
636   73.43 ms run,    3.86 ms python,   69.57 ms CUDA,  571.26 loss, 0.001666 LR, 2.09 GB used,   8918.95 GFLOPS,    654.88 GOPS
637   72.94 ms run,    3.88 ms python,   69.07 ms CUDA,  568.84 loss, 0.001662 LR, 2.09 GB used,   8978.04 GFLOPS,    654.88 GOPS
638   73.60 ms run,    3.94 ms python,   69.66 ms CUDA,  570.46 loss, 0.001657 LR, 2.09 GB used,   8897.43 GFLOPS,    654.88 GOPS
639   73.35 ms run,    3.90 ms python,   69.45 ms CUDA,  583.60 loss, 0.001653 LR, 2.09 GB used,   8927.88 GFLOPS,    654.88 GOPS
640   73.07 ms run,    3.93 ms python,   69.13 ms CUDA,  590.55 loss, 0.001649 LR, 2.09 GB used,   8962.86 GFLOPS,    654.88 GOPS
641   73.23 ms run,    3.86 ms python,   69.36 ms CUDA,  592.77 loss, 0.001644 LR, 2.09 GB used,   8943.25 GFLOPS,    654.88 GOPS
642   73.25 ms run,    3.82 ms python,   69.44 ms CUDA,  568.86 loss, 0.001640 LR, 2.09 GB used,   8939.99 GFLOPS,    654.88 GOPS
643   72.57 ms run,    3.87 ms python,   68.70 ms CUDA,  571.14 loss, 0.001635 LR, 2.09 GB used,   9024.30 GFLOPS,    654.88 GOPS
644   73.67 ms run,    3.84 ms python,   69.83 ms CUDA,  587.81 loss, 0.001631 LR, 2.09 GB used,   8889.15 GFLOPS,    654.88 GOPS
645   73.92 ms run,    3.91 ms python,   70.01 ms CUDA,  560.57 loss, 0.001627 LR, 2.09 GB used,   8858.81 GFLOPS,    654.88 GOPS
646   73.10 ms run,    3.86 ms python,   69.24 ms CUDA,  570.27 loss, 0.001622 LR, 2.09 GB used,   8959.11 GFLOPS,    654.88 GOPS
647   73.29 ms run,    3.89 ms python,   69.40 ms CUDA,  564.59 loss, 0.001618 LR, 2.09 GB used,   8935.55 GFLOPS,    654.88 GOPS
648   73.72 ms run,    3.92 ms python,   69.80 ms CUDA,  578.70 loss, 0.001614 LR, 2.09 GB used,   8883.11 GFLOPS,    654.88 GOPS
649   73.11 ms run,    3.97 ms python,   69.13 ms CUDA,  582.79 loss, 0.001609 LR, 2.09 GB used,   8958.01 GFLOPS,    654.88 GOPS
650   73.41 ms run,    3.75 ms python,   69.66 ms CUDA,  579.92 loss, 0.001605 LR, 2.09 GB used,   8920.60 GFLOPS,    654.88 GOPS
651   73.71 ms run,    3.97 ms python,   69.75 ms CUDA,  573.13 loss, 0.001601 LR, 2.09 GB used,   8884.37 GFLOPS,    654.88 GOPS
652   73.17 ms run,    4.03 ms python,   69.14 ms CUDA,  574.60 loss, 0.001596 LR, 2.09 GB used,   8950.60 GFLOPS,    654.88 GOPS
653   73.21 ms run,    3.86 ms python,   69.35 ms CUDA,  562.14 loss, 0.001592 LR, 2.09 GB used,   8945.21 GFLOPS,    654.88 GOPS
654   73.50 ms run,    3.83 ms python,   69.67 ms CUDA,  582.94 loss, 0.001588 LR, 2.09 GB used,   8909.66 GFLOPS,    654.88 GOPS
655   73.35 ms run,    3.88 ms python,   69.46 ms CUDA,  574.90 loss, 0.001583 LR, 2.09 GB used,   8928.72 GFLOPS,    654.88 GOPS
656   73.51 ms run,    3.84 ms python,   69.67 ms CUDA,  575.98 loss, 0.001579 LR, 2.09 GB used,   8908.14 GFLOPS,    654.88 GOPS
657   73.63 ms run,    3.85 ms python,   69.78 ms CUDA,  557.55 loss, 0.001575 LR, 2.09 GB used,   8894.07 GFLOPS,    654.88 GOPS
658   73.50 ms run,    3.87 ms python,   69.63 ms CUDA,  554.34 loss, 0.001570 LR, 2.09 GB used,   8909.56 GFLOPS,    654.88 GOPS
659   73.05 ms run,    3.80 ms python,   69.24 ms CUDA,  574.00 loss, 0.001566 LR, 2.09 GB used,   8965.41 GFLOPS,    654.88 GOPS
660   73.89 ms run,    3.90 ms python,   70.00 ms CUDA,  568.22 loss, 0.001561 LR, 2.09 GB used,   8862.29 GFLOPS,    654.88 GOPS
661   74.16 ms run,    3.86 ms python,   70.30 ms CUDA,  565.71 loss, 0.001557 LR, 2.09 GB used,   8830.42 GFLOPS,    654.88 GOPS
662   73.50 ms run,    3.93 ms python,   69.58 ms CUDA,  572.24 loss, 0.001553 LR, 2.09 GB used,   8909.59 GFLOPS,    654.88 GOPS
663   74.34 ms run,    3.80 ms python,   70.54 ms CUDA,  569.86 loss, 0.001548 LR, 2.09 GB used,   8809.23 GFLOPS,    654.88 GOPS
664   75.73 ms run,    3.89 ms python,   71.83 ms CUDA,  564.92 loss, 0.001544 LR, 2.09 GB used,   8648.03 GFLOPS,    654.88 GOPS
665   73.10 ms run,    3.65 ms python,   69.45 ms CUDA,  588.93 loss, 0.001540 LR, 2.09 GB used,   8958.42 GFLOPS,    654.88 GOPS
666   73.67 ms run,    3.84 ms python,   69.83 ms CUDA,  576.82 loss, 0.001535 LR, 2.09 GB used,   8889.29 GFLOPS,    654.88 GOPS
667   74.09 ms run,    3.84 ms python,   70.25 ms CUDA,  594.87 loss, 0.001531 LR, 2.09 GB used,   8838.74 GFLOPS,    654.88 GOPS
668   73.55 ms run,    4.08 ms python,   69.48 ms CUDA,  568.66 loss, 0.001527 LR, 2.09 GB used,   8903.65 GFLOPS,    654.88 GOPS
669   73.39 ms run,    3.82 ms python,   69.57 ms CUDA,  587.33 loss, 0.001522 LR, 2.09 GB used,   8922.87 GFLOPS,    654.88 GOPS
670   73.72 ms run,    3.87 ms python,   69.85 ms CUDA,  570.49 loss, 0.001518 LR, 2.09 GB used,   8883.62 GFLOPS,    654.88 GOPS
671   73.10 ms run,    3.78 ms python,   69.32 ms CUDA,  570.00 loss, 0.001514 LR, 2.09 GB used,   8958.92 GFLOPS,    654.88 GOPS
672   73.44 ms run,    3.87 ms python,   69.57 ms CUDA,  576.09 loss, 0.001509 LR, 2.09 GB used,   8917.02 GFLOPS,    654.88 GOPS
673   73.63 ms run,    3.87 ms python,   69.76 ms CUDA,  579.14 loss, 0.001505 LR, 2.09 GB used,   8894.39 GFLOPS,    654.88 GOPS
674   74.11 ms run,    3.88 ms python,   70.24 ms CUDA,  571.10 loss, 0.001501 LR, 2.09 GB used,   8836.02 GFLOPS,    654.88 GOPS
675   73.36 ms run,    3.84 ms python,   69.52 ms CUDA,  584.21 loss, 0.001496 LR, 2.09 GB used,   8926.42 GFLOPS,    654.88 GOPS
676   74.12 ms run,    3.88 ms python,   70.23 ms CUDA,  577.41 loss, 0.001492 LR, 2.09 GB used,   8835.65 GFLOPS,    654.88 GOPS
677   75.05 ms run,    3.75 ms python,   71.30 ms CUDA,  569.24 loss, 0.001488 LR, 2.09 GB used,   8725.73 GFLOPS,    654.88 GOPS
678   73.55 ms run,    3.87 ms python,   69.68 ms CUDA,  577.81 loss, 0.001483 LR, 2.09 GB used,   8904.29 GFLOPS,    654.88 GOPS
679   74.13 ms run,    3.84 ms python,   70.29 ms CUDA,  572.68 loss, 0.001479 LR, 2.09 GB used,   8834.04 GFLOPS,    654.88 GOPS
680   74.08 ms run,    3.84 ms python,   70.25 ms CUDA,  574.12 loss, 0.001474 LR, 2.09 GB used,   8839.61 GFLOPS,    654.88 GOPS
681   72.99 ms run,    3.84 ms python,   69.15 ms CUDA,  574.36 loss, 0.001470 LR, 2.09 GB used,   8971.75 GFLOPS,    654.88 GOPS
682   73.59 ms run,    3.72 ms python,   69.87 ms CUDA,  573.80 loss, 0.001466 LR, 2.09 GB used,   8899.60 GFLOPS,    654.88 GOPS
683   73.80 ms run,    3.70 ms python,   70.10 ms CUDA,  574.97 loss, 0.001461 LR, 2.09 GB used,   8873.57 GFLOPS,    654.88 GOPS
684   73.44 ms run,    3.70 ms python,   69.74 ms CUDA,  573.48 loss, 0.001457 LR, 2.09 GB used,   8916.70 GFLOPS,    654.88 GOPS
685   73.35 ms run,    3.79 ms python,   69.56 ms CUDA,  545.14 loss, 0.001453 LR, 2.09 GB used,   8928.50 GFLOPS,    654.88 GOPS
shuffling training dataset in 2784.49 ms (epoch=7)
686 2852.82 ms run, 2788.78 ms python,   64.04 ms CUDA,  563.15 loss, 0.001448 LR, 2.09 GB used,    230.24 GFLOPS,    656.82 GOPS
687   72.70 ms run,    4.17 ms python,   68.53 ms CUDA,  553.18 loss, 0.001444 LR, 2.09 GB used,   9008.28 GFLOPS,    654.88 GOPS
688   72.60 ms run,    4.04 ms python,   68.56 ms CUDA,  551.70 loss, 0.001440 LR, 2.09 GB used,   9020.51 GFLOPS,    654.88 GOPS
689   73.04 ms run,    3.84 ms python,   69.19 ms CUDA,  550.08 loss, 0.001435 LR, 2.09 GB used,   8966.29 GFLOPS,    654.88 GOPS
