shuffling training dataset in 2644.55 ms (epoch=0)
  0 7248.16 ms run, 7247.10 ms python,    1.06 ms CUDA, 1185.37 loss, 0.000015 LR, 0.89 GB used,     90.82 GFLOPS,    658.26 GOPS
517   73.71 ms run,    3.94 ms python,   69.77 ms CUDA,  569.33 loss, 0.002184 LR, 2.09 GB used,   8884.48 GFLOPS,    654.88 GOPS
518   73.23 ms run,    3.86 ms python,   69.37 ms CUDA,  577.84 loss, 0.002180 LR, 2.09 GB used,   8942.80 GFLOPS,    654.88 GOPS
519   73.46 ms run,    3.91 ms python,   69.55 ms CUDA,  566.89 loss, 0.002175 LR, 2.09 GB used,   8914.41 GFLOPS,    654.88 GOPS
520   73.70 ms run,    3.84 ms python,   69.85 ms CUDA,  569.51 loss, 0.002171 LR, 2.09 GB used,   8886.30 GFLOPS,    654.88 GOPS
521   73.08 ms run,    3.99 ms python,   69.09 ms CUDA,  588.10 loss, 0.002167 LR, 2.09 GB used,   8961.53 GFLOPS,    654.88 GOPS
522   73.39 ms run,    3.94 ms python,   69.45 ms CUDA,  575.96 loss, 0.002162 LR, 2.09 GB used,   8923.50 GFLOPS,    654.88 GOPS
523   73.92 ms run,    3.89 ms python,   70.03 ms CUDA,  569.31 loss, 0.002158 LR, 2.09 GB used,   8859.21 GFLOPS,    654.88 GOPS
524   73.65 ms run,    3.92 ms python,   69.73 ms CUDA,  562.31 loss, 0.002153 LR, 2.09 GB used,   8892.34 GFLOPS,    654.88 GOPS
525   73.32 ms run,    3.89 ms python,   69.43 ms CUDA,  569.89 loss, 0.002149 LR, 2.09 GB used,   8931.58 GFLOPS,    654.88 GOPS
526   73.89 ms run,    3.88 ms python,   70.01 ms CUDA,  581.14 loss, 0.002145 LR, 2.09 GB used,   8863.16 GFLOPS,    654.88 GOPS
527   75.03 ms run,    3.94 ms python,   71.10 ms CUDA,  597.55 loss, 0.002140 LR, 2.09 GB used,   8727.91 GFLOPS,    654.88 GOPS
528   73.90 ms run,    3.81 ms python,   70.09 ms CUDA,  563.68 loss, 0.002136 LR, 2.09 GB used,   8861.64 GFLOPS,    654.88 GOPS
529   74.41 ms run,    3.91 ms python,   70.50 ms CUDA,  578.49 loss, 0.002132 LR, 2.09 GB used,   8801.00 GFLOPS,    654.88 GOPS
530   74.39 ms run,    3.75 ms python,   70.64 ms CUDA,  575.97 loss, 0.002127 LR, 2.09 GB used,   8803.77 GFLOPS,    654.88 GOPS
531   72.97 ms run,    3.89 ms python,   69.08 ms CUDA,  575.85 loss, 0.002123 LR, 2.09 GB used,   8974.34 GFLOPS,    654.88 GOPS
532   73.62 ms run,    3.92 ms python,   69.71 ms CUDA,  566.58 loss, 0.002119 LR, 2.09 GB used,   8895.02 GFLOPS,    654.88 GOPS
533   74.00 ms run,    3.90 ms python,   70.10 ms CUDA,  549.42 loss, 0.002114 LR, 2.09 GB used,   8849.32 GFLOPS,    654.88 GOPS
534   73.56 ms run,    4.01 ms python,   69.55 ms CUDA,  562.20 loss, 0.002110 LR, 2.09 GB used,   8902.89 GFLOPS,    654.88 GOPS
535   73.60 ms run,    3.93 ms python,   69.68 ms CUDA,  590.81 loss, 0.002106 LR, 2.09 GB used,   8897.41 GFLOPS,    654.88 GOPS
536   73.73 ms run,    3.77 ms python,   69.96 ms CUDA,  575.82 loss, 0.002101 LR, 2.09 GB used,   8882.21 GFLOPS,    654.88 GOPS
537   74.46 ms run,    3.88 ms python,   70.58 ms CUDA,  579.80 loss, 0.002097 LR, 2.09 GB used,   8794.98 GFLOPS,    654.88 GOPS
538   73.90 ms run,    3.88 ms python,   70.01 ms CUDA,  555.99 loss, 0.002093 LR, 2.09 GB used,   8862.15 GFLOPS,    654.88 GOPS
539   74.68 ms run,    3.88 ms python,   70.80 ms CUDA,  569.09 loss, 0.002088 LR, 2.09 GB used,   8769.56 GFLOPS,    654.88 GOPS
540   74.92 ms run,    3.88 ms python,   71.04 ms CUDA,  569.12 loss, 0.002084 LR, 2.09 GB used,   8741.20 GFLOPS,    654.88 GOPS
541   73.10 ms run,    3.94 ms python,   69.16 ms CUDA,  586.53 loss, 0.002079 LR, 2.09 GB used,   8958.64 GFLOPS,    654.88 GOPS
542   73.94 ms run,    3.92 ms python,   70.02 ms CUDA,  579.41 loss, 0.002075 LR, 2.09 GB used,   8857.13 GFLOPS,    654.88 GOPS
543   74.05 ms run,    3.98 ms python,   70.07 ms CUDA,  574.40 loss, 0.002071 LR, 2.09 GB used,   8843.86 GFLOPS,    654.88 GOPS
544   73.38 ms run,    3.92 ms python,   69.46 ms CUDA,  568.68 loss, 0.002066 LR, 2.09 GB used,   8924.45 GFLOPS,    654.88 GOPS
545   73.33 ms run,    3.67 ms python,   69.66 ms CUDA,  568.38 loss, 0.002062 LR, 2.09 GB used,   8930.07 GFLOPS,    654.88 GOPS
546   74.05 ms run,    3.94 ms python,   70.11 ms CUDA,  598.67 loss, 0.002058 LR, 2.09 GB used,   8843.49 GFLOPS,    654.88 GOPS
547   74.27 ms run,    3.91 ms python,   70.37 ms CUDA,  582.83 loss, 0.002053 LR, 2.09 GB used,   8816.98 GFLOPS,    654.88 GOPS
548   73.96 ms run,    3.91 ms python,   70.05 ms CUDA,  575.15 loss, 0.002049 LR, 2.09 GB used,   8854.81 GFLOPS,    654.88 GOPS
549   74.41 ms run,    3.75 ms python,   70.66 ms CUDA,  570.72 loss, 0.002045 LR, 2.09 GB used,   8800.65 GFLOPS,    654.88 GOPS
550   75.02 ms run,    3.91 ms python,   71.11 ms CUDA,  562.57 loss, 0.002040 LR, 2.09 GB used,   8729.61 GFLOPS,    654.88 GOPS
551   73.16 ms run,    3.88 ms python,   69.28 ms CUDA,  576.74 loss, 0.002036 LR, 2.09 GB used,   8951.69 GFLOPS,    654.88 GOPS
552   73.69 ms run,    3.92 ms python,   69.78 ms CUDA,  599.08 loss, 0.002032 LR, 2.09 GB used,   8886.61 GFLOPS,    654.88 GOPS
553   73.90 ms run,    3.85 ms python,   70.05 ms CUDA,  587.35 loss, 0.002027 LR, 2.09 GB used,   8861.69 GFLOPS,    654.88 GOPS
554   73.00 ms run,    4.01 ms python,   68.98 ms CUDA,  576.25 loss, 0.002023 LR, 2.09 GB used,   8971.54 GFLOPS,    654.88 GOPS
555   73.86 ms run,    3.95 ms python,   69.91 ms CUDA,  566.70 loss, 0.002019 LR, 2.09 GB used,   8866.47 GFLOPS,    654.88 GOPS
556   73.49 ms run,    3.94 ms python,   69.55 ms CUDA,  580.03 loss, 0.002014 LR, 2.09 GB used,   8911.09 GFLOPS,    654.88 GOPS
557   71.99 ms run,    3.91 ms python,   68.08 ms CUDA,  583.60 loss, 0.002010 LR, 2.09 GB used,   9097.01 GFLOPS,    654.88 GOPS
558   73.53 ms run,    3.95 ms python,   69.58 ms CUDA,  561.16 loss, 0.002005 LR, 2.09 GB used,   8906.08 GFLOPS,    654.88 GOPS
559   74.28 ms run,    3.85 ms python,   70.43 ms CUDA,  570.56 loss, 0.002001 LR, 2.09 GB used,   8816.39 GFLOPS,    654.88 GOPS
560   73.30 ms run,    3.84 ms python,   69.46 ms CUDA,  578.76 loss, 0.001997 LR, 2.09 GB used,   8933.65 GFLOPS,    654.88 GOPS
561   73.72 ms run,    4.01 ms python,   69.71 ms CUDA,  587.64 loss, 0.001992 LR, 2.09 GB used,   8883.83 GFLOPS,    654.88 GOPS
562   73.81 ms run,    3.89 ms python,   69.92 ms CUDA,  579.11 loss, 0.001988 LR, 2.09 GB used,   8872.71 GFLOPS,    654.88 GOPS
563   74.01 ms run,    3.89 ms python,   70.12 ms CUDA,  570.79 loss, 0.001984 LR, 2.09 GB used,   8848.05 GFLOPS,    654.88 GOPS
564   73.51 ms run,    3.88 ms python,   69.64 ms CUDA,  588.78 loss, 0.001979 LR, 2.09 GB used,   8908.45 GFLOPS,    654.88 GOPS
565   74.18 ms run,    3.90 ms python,   70.28 ms CUDA,  571.69 loss, 0.001975 LR, 2.09 GB used,   8828.15 GFLOPS,    654.88 GOPS
566   75.87 ms run,    3.91 ms python,   71.97 ms CUDA,  582.76 loss, 0.001971 LR, 2.09 GB used,   8631.15 GFLOPS,    654.88 GOPS
567   73.42 ms run,    3.91 ms python,   69.51 ms CUDA,  577.07 loss, 0.001966 LR, 2.09 GB used,   8919.38 GFLOPS,    654.88 GOPS
568   74.08 ms run,    3.80 ms python,   70.28 ms CUDA,  586.01 loss, 0.001962 LR, 2.09 GB used,   8840.53 GFLOPS,    654.88 GOPS
569   73.93 ms run,    3.79 ms python,   70.13 ms CUDA,  576.95 loss, 0.001958 LR, 2.09 GB used,   8858.31 GFLOPS,    654.88 GOPS
570   73.21 ms run,    3.89 ms python,   69.32 ms CUDA,  567.64 loss, 0.001953 LR, 2.09 GB used,   8945.15 GFLOPS,    654.88 GOPS
571   73.62 ms run,    3.98 ms python,   69.64 ms CUDA,  572.36 loss, 0.001949 LR, 2.09 GB used,   8895.08 GFLOPS,    654.88 GOPS
572   73.70 ms run,    3.77 ms python,   69.93 ms CUDA,  584.87 loss, 0.001945 LR, 2.09 GB used,   8885.19 GFLOPS,    654.88 GOPS
573   73.93 ms run,    3.95 ms python,   69.98 ms CUDA,  589.52 loss, 0.001940 LR, 2.09 GB used,   8858.12 GFLOPS,    654.88 GOPS
574   73.75 ms run,    3.92 ms python,   69.82 ms CUDA,  591.12 loss, 0.001936 LR, 2.09 GB used,   8879.95 GFLOPS,    654.88 GOPS
575   74.38 ms run,    3.95 ms python,   70.43 ms CUDA,  570.69 loss, 0.001931 LR, 2.09 GB used,   8804.57 GFLOPS,    654.88 GOPS
576   75.57 ms run,    3.86 ms python,   71.72 ms CUDA,  589.56 loss, 0.001927 LR, 2.09 GB used,   8665.35 GFLOPS,    654.88 GOPS
577   73.68 ms run,    3.89 ms python,   69.79 ms CUDA,  558.94 loss, 0.001923 LR, 2.09 GB used,   8888.29 GFLOPS,    654.88 GOPS
578   74.29 ms run,    3.78 ms python,   70.51 ms CUDA,  574.03 loss, 0.001918 LR, 2.09 GB used,   8815.23 GFLOPS,    654.88 GOPS
579   73.65 ms run,    3.87 ms python,   69.78 ms CUDA,  561.04 loss, 0.001914 LR, 2.09 GB used,   8892.37 GFLOPS,    654.88 GOPS
580   73.44 ms run,    3.88 ms python,   69.56 ms CUDA,  575.30 loss, 0.001910 LR, 2.09 GB used,   8917.21 GFLOPS,    654.88 GOPS
581   73.60 ms run,    3.90 ms python,   69.71 ms CUDA,  569.87 loss, 0.001905 LR, 2.09 GB used,   8897.53 GFLOPS,    654.88 GOPS
582   73.94 ms run,    3.91 ms python,   70.03 ms CUDA,  586.14 loss, 0.001901 LR, 2.09 GB used,   8856.88 GFLOPS,    654.88 GOPS
583   74.51 ms run,    3.89 ms python,   70.62 ms CUDA,  576.12 loss, 0.001897 LR, 2.09 GB used,   8789.41 GFLOPS,    654.88 GOPS
584   73.85 ms run,    3.92 ms python,   69.94 ms CUDA,  576.25 loss, 0.001892 LR, 2.09 GB used,   8867.12 GFLOPS,    654.88 GOPS
585   74.68 ms run,    3.90 ms python,   70.78 ms CUDA,  559.61 loss, 0.001888 LR, 2.09 GB used,   8769.20 GFLOPS,    654.88 GOPS
586   75.10 ms run,    3.97 ms python,   71.13 ms CUDA,  570.54 loss, 0.001884 LR, 2.09 GB used,   8720.23 GFLOPS,    654.88 GOPS
587   73.09 ms run,    3.87 ms python,   69.22 ms CUDA,  538.20 loss, 0.001879 LR, 2.09 GB used,   8960.34 GFLOPS,    654.88 GOPS
shuffling training dataset in 2873.68 ms (epoch=6)
588 2943.18 ms run, 2878.12 ms python,   65.06 ms CUDA,  579.04 loss, 0.001875 LR, 2.09 GB used,    223.17 GFLOPS,    656.82 GOPS
589   72.49 ms run,    4.19 ms python,   68.29 ms CUDA,  576.38 loss, 0.001871 LR, 2.09 GB used,   9034.23 GFLOPS,    654.88 GOPS
590   73.97 ms run,    4.09 ms python,   69.87 ms CUDA,  576.08 loss, 0.001866 LR, 2.09 GB used,   8853.62 GFLOPS,    654.88 GOPS
591   75.30 ms run,    4.12 ms python,   71.18 ms CUDA,  576.53 loss, 0.001862 LR, 2.09 GB used,   8697.32 GFLOPS,    654.88 GOPS
592   73.43 ms run,    4.02 ms python,   69.41 ms CUDA,  565.78 loss, 0.001857 LR, 2.09 GB used,   8918.29 GFLOPS,    654.88 GOPS
593   74.15 ms run,    4.04 ms python,   70.10 ms CUDA,  558.72 loss, 0.001853 LR, 2.09 GB used,   8832.30 GFLOPS,    654.88 GOPS
594   73.69 ms run,    3.93 ms python,   69.76 ms CUDA,  574.07 loss, 0.001849 LR, 2.09 GB used,   8886.85 GFLOPS,    654.88 GOPS
595   73.08 ms run,    3.97 ms python,   69.11 ms CUDA,  571.49 loss, 0.001844 LR, 2.09 GB used,   8960.78 GFLOPS,    654.88 GOPS
596   73.46 ms run,    3.91 ms python,   69.55 ms CUDA,  588.97 loss, 0.001840 LR, 2.09 GB used,   8914.63 GFLOPS,    654.88 GOPS
597   73.71 ms run,    3.91 ms python,   69.80 ms CUDA,  576.46 loss, 0.001836 LR, 2.09 GB used,   8884.92 GFLOPS,    654.88 GOPS
598   73.02 ms run,    3.83 ms python,   69.20 ms CUDA,  586.91 loss, 0.001831 LR, 2.09 GB used,   8967.99 GFLOPS,    654.88 GOPS
599   73.19 ms run,    3.92 ms python,   69.27 ms CUDA,  563.40 loss, 0.001827 LR, 2.09 GB used,   8947.38 GFLOPS,    654.88 GOPS
600   73.74 ms run,    3.90 ms python,   69.84 ms CUDA,  569.09 loss, 0.001823 LR, 2.09 GB used,   8880.69 GFLOPS,    654.88 GOPS
601   72.84 ms run,    3.88 ms python,   68.96 ms CUDA,  566.28 loss, 0.001818 LR, 2.09 GB used,   8990.60 GFLOPS,    654.88 GOPS
602   73.43 ms run,    3.90 ms python,   69.54 ms CUDA,  573.13 loss, 0.001814 LR, 2.09 GB used,   8917.86 GFLOPS,    654.88 GOPS
603   73.67 ms run,    3.71 ms python,   69.97 ms CUDA,  586.92 loss, 0.001810 LR, 2.09 GB used,   8888.85 GFLOPS,    654.88 GOPS
604   72.93 ms run,    3.91 ms python,   69.02 ms CUDA,  577.81 loss, 0.001805 LR, 2.09 GB used,   8980.12 GFLOPS,    654.88 GOPS
605   73.39 ms run,    3.78 ms python,   69.61 ms CUDA,  581.52 loss, 0.001801 LR, 2.09 GB used,   8923.54 GFLOPS,    654.88 GOPS
606   73.77 ms run,    3.95 ms python,   69.82 ms CUDA,  566.19 loss, 0.001797 LR, 2.09 GB used,   8877.79 GFLOPS,    654.88 GOPS
607   73.11 ms run,    3.92 ms python,   69.19 ms CUDA,  576.05 loss, 0.001792 LR, 2.09 GB used,   8957.75 GFLOPS,    654.88 GOPS
608   73.58 ms run,    3.97 ms python,   69.61 ms CUDA,  570.41 loss, 0.001788 LR, 2.09 GB used,   8899.73 GFLOPS,    654.88 GOPS
609   73.67 ms run,    3.81 ms python,   69.86 ms CUDA,  560.93 loss, 0.001783 LR, 2.09 GB used,   8889.23 GFLOPS,    654.88 GOPS
610   72.76 ms run,    3.90 ms python,   68.86 ms CUDA,  578.51 loss, 0.001779 LR, 2.09 GB used,   9000.55 GFLOPS,    654.88 GOPS
611   73.40 ms run,    3.79 ms python,   69.61 ms CUDA,  594.46 loss, 0.001775 LR, 2.09 GB used,   8922.56 GFLOPS,    654.88 GOPS
612   73.52 ms run,    3.85 ms python,   69.67 ms CUDA,  583.37 loss, 0.001770 LR, 2.09 GB used,   8907.38 GFLOPS,    654.88 GOPS
613   73.17 ms run,    3.91 ms python,   69.26 ms CUDA,  582.27 loss, 0.001766 LR, 2.09 GB used,   8949.61 GFLOPS,    654.88 GOPS
614   73.61 ms run,    3.90 ms python,   69.70 ms CUDA,  567.63 loss, 0.001762 LR, 2.09 GB used,   8897.19 GFLOPS,    654.88 GOPS
615   73.59 ms run,    3.88 ms python,   69.71 ms CUDA,  567.56 loss, 0.001757 LR, 2.09 GB used,   8898.61 GFLOPS,    654.88 GOPS
616   73.74 ms run,    3.81 ms python,   69.92 ms CUDA,  572.22 loss, 0.001753 LR, 2.09 GB used,   8881.25 GFLOPS,    654.88 GOPS
617   73.19 ms run,    3.88 ms python,   69.30 ms CUDA,  572.82 loss, 0.001749 LR, 2.09 GB used,   8948.02 GFLOPS,    654.88 GOPS
618   74.09 ms run,    3.77 ms python,   70.32 ms CUDA,  577.07 loss, 0.001744 LR, 2.09 GB used,   8839.14 GFLOPS,    654.88 GOPS
619   75.26 ms run,    3.91 ms python,   71.35 ms CUDA,  583.51 loss, 0.001740 LR, 2.09 GB used,   8701.24 GFLOPS,    654.88 GOPS
620   73.67 ms run,    3.67 ms python,   70.00 ms CUDA,  569.10 loss, 0.001736 LR, 2.09 GB used,   8889.92 GFLOPS,    654.88 GOPS
621   73.64 ms run,    3.89 ms python,   69.76 ms CUDA,  576.10 loss, 0.001731 LR, 2.09 GB used,   8892.80 GFLOPS,    654.88 GOPS
622   74.80 ms run,    3.86 ms python,   70.93 ms CUDA,  571.46 loss, 0.001727 LR, 2.09 GB used,   8755.63 GFLOPS,    654.88 GOPS
623   72.94 ms run,    3.88 ms python,   69.06 ms CUDA,  567.14 loss, 0.001723 LR, 2.09 GB used,   8978.73 GFLOPS,    654.88 GOPS
624   73.55 ms run,    3.85 ms python,   69.71 ms CUDA,  570.64 loss, 0.001718 LR, 2.09 GB used,   8903.55 GFLOPS,    654.88 GOPS
625   74.17 ms run,    3.86 ms python,   70.31 ms CUDA,  576.26 loss, 0.001714 LR, 2.09 GB used,   8829.12 GFLOPS,    654.88 GOPS
626   73.35 ms run,    3.85 ms python,   69.50 ms CUDA,  573.37 loss, 0.001709 LR, 2.09 GB used,   8927.59 GFLOPS,    654.88 GOPS
627   73.18 ms run,    3.87 ms python,   69.31 ms CUDA,  570.67 loss, 0.001705 LR, 2.09 GB used,   8949.27 GFLOPS,    654.88 GOPS
628   73.46 ms run,    3.83 ms python,   69.63 ms CUDA,  563.63 loss, 0.001701 LR, 2.09 GB used,   8915.15 GFLOPS,    654.88 GOPS
629   73.16 ms run,    3.89 ms python,   69.27 ms CUDA,  565.85 loss, 0.001696 LR, 2.09 GB used,   8950.77 GFLOPS,    654.88 GOPS
630   73.48 ms run,    3.88 ms python,   69.60 ms CUDA,  563.40 loss, 0.001692 LR, 2.09 GB used,   8911.89 GFLOPS,    654.88 GOPS
631   73.47 ms run,    3.95 ms python,   69.51 ms CUDA,  566.04 loss, 0.001688 LR, 2.09 GB used,   8914.05 GFLOPS,    654.88 GOPS
632   73.28 ms run,    3.89 ms python,   69.40 ms CUDA,  573.72 loss, 0.001683 LR, 2.09 GB used,   8936.15 GFLOPS,    654.88 GOPS
633   73.60 ms run,    3.89 ms python,   69.72 ms CUDA,  567.46 loss, 0.001679 LR, 2.09 GB used,   8897.72 GFLOPS,    654.88 GOPS
634   73.80 ms run,    3.83 ms python,   69.97 ms CUDA,  585.01 loss, 0.001675 LR, 2.09 GB used,   8873.72 GFLOPS,    654.88 GOPS
635   74.77 ms run,    3.91 ms python,   70.85 ms CUDA,  580.13 loss, 0.001670 LR, 2.09 GB used,   8758.94 GFLOPS,    654.88 GOPS
636   73.77 ms run,    3.91 ms python,   69.86 ms CUDA,  571.26 loss, 0.001666 LR, 2.09 GB used,   8877.20 GFLOPS,    654.88 GOPS
637   74.46 ms run,    3.89 ms python,   70.57 ms CUDA,  568.84 loss, 0.001662 LR, 2.09 GB used,   8795.03 GFLOPS,    654.88 GOPS
638   75.08 ms run,    3.92 ms python,   71.16 ms CUDA,  570.46 loss, 0.001657 LR, 2.09 GB used,   8722.44 GFLOPS,    654.88 GOPS
639   72.97 ms run,    3.77 ms python,   69.20 ms CUDA,  583.60 loss, 0.001653 LR, 2.09 GB used,   8974.13 GFLOPS,    654.88 GOPS
640   73.70 ms run,    3.89 ms python,   69.81 ms CUDA,  590.55 loss, 0.001649 LR, 2.09 GB used,   8885.24 GFLOPS,    654.88 GOPS
641   73.88 ms run,    3.86 ms python,   70.02 ms CUDA,  592.77 loss, 0.001644 LR, 2.09 GB used,   8863.69 GFLOPS,    654.88 GOPS
642   73.34 ms run,    3.90 ms python,   69.45 ms CUDA,  568.86 loss, 0.001640 LR, 2.09 GB used,   8929.22 GFLOPS,    654.88 GOPS
643   73.34 ms run,    3.77 ms python,   69.57 ms CUDA,  571.14 loss, 0.001635 LR, 2.09 GB used,   8929.62 GFLOPS,    654.88 GOPS
644   73.86 ms run,    3.94 ms python,   69.92 ms CUDA,  587.81 loss, 0.001631 LR, 2.09 GB used,   8866.15 GFLOPS,    654.88 GOPS
645   73.11 ms run,    3.79 ms python,   69.31 ms CUDA,  560.57 loss, 0.001627 LR, 2.09 GB used,   8957.76 GFLOPS,    654.88 GOPS
646   73.22 ms run,    3.82 ms python,   69.41 ms CUDA,  570.27 loss, 0.001622 LR, 2.09 GB used,   8943.52 GFLOPS,    654.88 GOPS
647   73.73 ms run,    3.89 ms python,   69.84 ms CUDA,  564.59 loss, 0.001618 LR, 2.09 GB used,   8882.71 GFLOPS,    654.88 GOPS
648   73.84 ms run,    3.87 ms python,   69.96 ms CUDA,  578.70 loss, 0.001614 LR, 2.09 GB used,   8869.15 GFLOPS,    654.88 GOPS
649   72.88 ms run,    3.83 ms python,   69.05 ms CUDA,  582.79 loss, 0.001609 LR, 2.09 GB used,   8985.71 GFLOPS,    654.88 GOPS
650   73.07 ms run,    3.91 ms python,   69.16 ms CUDA,  579.92 loss, 0.001605 LR, 2.09 GB used,   8962.65 GFLOPS,    654.88 GOPS
651   73.38 ms run,    3.94 ms python,   69.44 ms CUDA,  573.13 loss, 0.001601 LR, 2.09 GB used,   8924.13 GFLOPS,    654.88 GOPS
652   73.95 ms run,    4.10 ms python,   69.85 ms CUDA,  574.60 loss, 0.001596 LR, 2.09 GB used,   8855.30 GFLOPS,    654.88 GOPS
653   74.07 ms run,    3.91 ms python,   70.17 ms CUDA,  562.14 loss, 0.001592 LR, 2.09 GB used,   8840.96 GFLOPS,    654.88 GOPS
654   75.43 ms run,    3.88 ms python,   71.55 ms CUDA,  582.94 loss, 0.001588 LR, 2.09 GB used,   8681.41 GFLOPS,    654.88 GOPS
655   73.76 ms run,    3.93 ms python,   69.82 ms CUDA,  574.90 loss, 0.001583 LR, 2.09 GB used,   8878.91 GFLOPS,    654.88 GOPS
656   74.15 ms run,    3.89 ms python,   70.26 ms CUDA,  575.98 loss, 0.001579 LR, 2.09 GB used,   8831.53 GFLOPS,    654.88 GOPS
657   74.36 ms run,    3.96 ms python,   70.40 ms CUDA,  557.55 loss, 0.001575 LR, 2.09 GB used,   8806.76 GFLOPS,    654.88 GOPS
658   73.27 ms run,    3.93 ms python,   69.34 ms CUDA,  554.34 loss, 0.001570 LR, 2.09 GB used,   8937.80 GFLOPS,    654.88 GOPS
659   73.52 ms run,    3.87 ms python,   69.66 ms CUDA,  574.00 loss, 0.001566 LR, 2.09 GB used,   8907.38 GFLOPS,    654.88 GOPS
660   73.67 ms run,    3.83 ms python,   69.84 ms CUDA,  568.22 loss, 0.001561 LR, 2.09 GB used,   8888.91 GFLOPS,    654.88 GOPS
661   73.87 ms run,    3.89 ms python,   69.98 ms CUDA,  565.71 loss, 0.001557 LR, 2.09 GB used,   8864.71 GFLOPS,    654.88 GOPS
662   73.68 ms run,    3.88 ms python,   69.80 ms CUDA,  572.24 loss, 0.001553 LR, 2.09 GB used,   8887.84 GFLOPS,    654.88 GOPS
663   74.17 ms run,    3.90 ms python,   70.27 ms CUDA,  569.86 loss, 0.001548 LR, 2.09 GB used,   8829.09 GFLOPS,    654.88 GOPS
664   75.35 ms run,    3.77 ms python,   71.58 ms CUDA,  564.92 loss, 0.001544 LR, 2.09 GB used,   8691.30 GFLOPS,    654.88 GOPS
665   73.75 ms run,    3.90 ms python,   69.85 ms CUDA,  588.93 loss, 0.001540 LR, 2.09 GB used,   8879.89 GFLOPS,    654.88 GOPS
666   74.06 ms run,    3.86 ms python,   70.21 ms CUDA,  576.82 loss, 0.001535 LR, 2.09 GB used,   8842.09 GFLOPS,    654.88 GOPS
667   74.36 ms run,    3.92 ms python,   70.45 ms CUDA,  594.87 loss, 0.001531 LR, 2.09 GB used,   8806.31 GFLOPS,    654.88 GOPS
668   73.11 ms run,    3.89 ms python,   69.23 ms CUDA,  568.66 loss, 0.001527 LR, 2.09 GB used,   8956.91 GFLOPS,    654.88 GOPS
669   73.82 ms run,    3.80 ms python,   70.02 ms CUDA,  587.33 loss, 0.001522 LR, 2.09 GB used,   8871.51 GFLOPS,    654.88 GOPS
670   73.65 ms run,    3.87 ms python,   69.78 ms CUDA,  570.49 loss, 0.001518 LR, 2.09 GB used,   8891.26 GFLOPS,    654.88 GOPS
671   73.28 ms run,    3.86 ms python,   69.42 ms CUDA,  570.00 loss, 0.001514 LR, 2.09 GB used,   8936.97 GFLOPS,    654.88 GOPS
672   73.59 ms run,    3.86 ms python,   69.73 ms CUDA,  576.09 loss, 0.001509 LR, 2.09 GB used,   8898.58 GFLOPS,    654.88 GOPS
673   73.90 ms run,    3.92 ms python,   69.98 ms CUDA,  579.14 loss, 0.001505 LR, 2.09 GB used,   8861.66 GFLOPS,    654.88 GOPS
674   74.53 ms run,    3.88 ms python,   70.65 ms CUDA,  571.10 loss, 0.001501 LR, 2.09 GB used,   8786.67 GFLOPS,    654.88 GOPS
675   74.08 ms run,    3.89 ms python,   70.19 ms CUDA,  584.21 loss, 0.001496 LR, 2.09 GB used,   8839.59 GFLOPS,    654.88 GOPS
676   74.47 ms run,    3.77 ms python,   70.70 ms CUDA,  577.41 loss, 0.001492 LR, 2.09 GB used,   8793.72 GFLOPS,    654.88 GOPS
677   75.33 ms run,    3.94 ms python,   71.40 ms CUDA,  569.24 loss, 0.001488 LR, 2.09 GB used,   8693.16 GFLOPS,    654.88 GOPS
678   73.62 ms run,    3.84 ms python,   69.77 ms CUDA,  577.81 loss, 0.001483 LR, 2.09 GB used,   8895.82 GFLOPS,    654.88 GOPS
679   73.87 ms run,    3.86 ms python,   70.01 ms CUDA,  572.68 loss, 0.001479 LR, 2.09 GB used,   8864.91 GFLOPS,    654.88 GOPS
680   73.59 ms run,    3.91 ms python,   69.69 ms CUDA,  574.12 loss, 0.001474 LR, 2.09 GB used,   8898.78 GFLOPS,    654.88 GOPS
681   74.28 ms run,    3.97 ms python,   70.32 ms CUDA,  574.36 loss, 0.001470 LR, 2.09 GB used,   8815.81 GFLOPS,    654.88 GOPS
682   73.56 ms run,    3.91 ms python,   69.65 ms CUDA,  573.80 loss, 0.001466 LR, 2.09 GB used,   8902.16 GFLOPS,    654.88 GOPS
683   74.51 ms run,    3.76 ms python,   70.75 ms CUDA,  574.97 loss, 0.001461 LR, 2.09 GB used,   8788.80 GFLOPS,    654.88 GOPS
684   75.70 ms run,    3.86 ms python,   71.83 ms CUDA,  573.48 loss, 0.001457 LR, 2.09 GB used,   8651.50 GFLOPS,    654.88 GOPS
685   73.43 ms run,    3.85 ms python,   69.58 ms CUDA,  545.14 loss, 0.001453 LR, 2.09 GB used,   8918.43 GFLOPS,    654.88 GOPS
shuffling training dataset in 2817.35 ms (epoch=7)
686 2885.89 ms run, 2821.83 ms python,   64.06 ms CUDA,  563.15 loss, 0.001448 LR, 2.09 GB used,    227.60 GFLOPS,    656.82 GOPS
687   72.62 ms run,    4.29 ms python,   68.32 ms CUDA,  553.18 loss, 0.001444 LR, 2.09 GB used,   9018.24 GFLOPS,    654.88 GOPS
688   73.06 ms run,    4.03 ms python,   69.04 ms CUDA,  551.70 loss, 0.001440 LR, 2.09 GB used,   8963.16 GFLOPS,    654.88 GOPS
689   74.18 ms run,    4.02 ms python,   70.17 ms CUDA,  550.08 loss, 0.001435 LR, 2.09 GB used,   8827.65 GFLOPS,    654.88 GOPS
