shuffling training dataset in 81.14 ms (epoch=0)
  0 6111.70 ms run, 6110.69 ms python,    1.01 ms CUDA, 1187.85 loss, 0.000015 LR, 1.68 GB used,    116.21 GFLOPS,    710.26 GOPS
517   72.37 ms run,    2.50 ms python,   69.87 ms CUDA,  560.16 loss, 0.002184 LR, 2.89 GB used,   9049.26 GFLOPS,    654.88 GOPS
518   73.16 ms run,    2.53 ms python,   70.64 ms CUDA,  576.09 loss, 0.002180 LR, 2.89 GB used,   8950.86 GFLOPS,    654.88 GOPS
519   73.65 ms run,    2.53 ms python,   71.12 ms CUDA,  594.90 loss, 0.002175 LR, 2.89 GB used,   8891.26 GFLOPS,    654.88 GOPS
520   72.65 ms run,    2.53 ms python,   70.12 ms CUDA,  561.14 loss, 0.002171 LR, 2.89 GB used,   9014.75 GFLOPS,    654.88 GOPS
521   73.71 ms run,    2.47 ms python,   71.25 ms CUDA,  559.05 loss, 0.002167 LR, 2.89 GB used,   8883.94 GFLOPS,    654.88 GOPS
522   73.94 ms run,    2.45 ms python,   71.49 ms CUDA,  570.07 loss, 0.002162 LR, 2.89 GB used,   8856.89 GFLOPS,    654.88 GOPS
523   72.71 ms run,    2.53 ms python,   70.18 ms CUDA,  556.42 loss, 0.002158 LR, 2.89 GB used,   9006.17 GFLOPS,    654.88 GOPS
524   73.45 ms run,    2.55 ms python,   70.90 ms CUDA,  575.16 loss, 0.002153 LR, 2.89 GB used,   8915.81 GFLOPS,    654.88 GOPS
525   73.91 ms run,    2.36 ms python,   71.55 ms CUDA,  592.79 loss, 0.002149 LR, 2.89 GB used,   8860.22 GFLOPS,    654.88 GOPS
526   72.72 ms run,    2.50 ms python,   70.21 ms CUDA,  593.24 loss, 0.002145 LR, 2.89 GB used,   9005.59 GFLOPS,    654.88 GOPS
527   73.16 ms run,    2.31 ms python,   70.86 ms CUDA,  566.14 loss, 0.002140 LR, 2.89 GB used,   8950.78 GFLOPS,    654.88 GOPS
528   73.96 ms run,    2.54 ms python,   71.42 ms CUDA,  572.48 loss, 0.002136 LR, 2.89 GB used,   8854.86 GFLOPS,    654.88 GOPS
529   72.54 ms run,    2.28 ms python,   70.26 ms CUDA,  566.89 loss, 0.002132 LR, 2.89 GB used,   9028.45 GFLOPS,    654.88 GOPS
530   73.67 ms run,    2.51 ms python,   71.16 ms CUDA,  562.18 loss, 0.002127 LR, 2.89 GB used,   8889.24 GFLOPS,    654.88 GOPS
531   73.81 ms run,    2.29 ms python,   71.52 ms CUDA,  558.31 loss, 0.002123 LR, 2.89 GB used,   8872.53 GFLOPS,    654.88 GOPS
532   72.39 ms run,    2.38 ms python,   70.02 ms CUDA,  570.47 loss, 0.002119 LR, 2.89 GB used,   9046.10 GFLOPS,    654.88 GOPS
533   73.64 ms run,    2.44 ms python,   71.20 ms CUDA,  568.35 loss, 0.002114 LR, 2.89 GB used,   8892.99 GFLOPS,    654.88 GOPS
534   73.89 ms run,    2.53 ms python,   71.35 ms CUDA,  572.60 loss, 0.002110 LR, 2.89 GB used,   8863.43 GFLOPS,    654.88 GOPS
535   72.50 ms run,    2.62 ms python,   69.88 ms CUDA,  562.64 loss, 0.002106 LR, 2.89 GB used,   9032.45 GFLOPS,    654.88 GOPS
536   73.51 ms run,    2.41 ms python,   71.10 ms CUDA,  564.85 loss, 0.002101 LR, 2.89 GB used,   8908.43 GFLOPS,    654.88 GOPS
537   73.98 ms run,    2.47 ms python,   71.52 ms CUDA,  577.06 loss, 0.002097 LR, 2.89 GB used,   8851.93 GFLOPS,    654.88 GOPS
538   72.60 ms run,    2.46 ms python,   70.14 ms CUDA,  579.09 loss, 0.002093 LR, 2.89 GB used,   9020.35 GFLOPS,    654.88 GOPS
539   73.66 ms run,    2.47 ms python,   71.19 ms CUDA,  578.19 loss, 0.002088 LR, 2.89 GB used,   8890.71 GFLOPS,    654.88 GOPS
540   73.77 ms run,    2.53 ms python,   71.23 ms CUDA,  569.33 loss, 0.002084 LR, 2.89 GB used,   8877.54 GFLOPS,    654.88 GOPS
541   72.43 ms run,    2.50 ms python,   69.93 ms CUDA,  586.62 loss, 0.002079 LR, 2.89 GB used,   9041.42 GFLOPS,    654.88 GOPS
542   73.27 ms run,    2.51 ms python,   70.76 ms CUDA,  571.50 loss, 0.002075 LR, 2.89 GB used,   8938.01 GFLOPS,    654.88 GOPS
543   74.16 ms run,    2.52 ms python,   71.63 ms CUDA,  586.83 loss, 0.002071 LR, 2.89 GB used,   8831.20 GFLOPS,    654.88 GOPS
544   72.59 ms run,    2.48 ms python,   70.10 ms CUDA,  564.50 loss, 0.002066 LR, 2.89 GB used,   9022.09 GFLOPS,    654.88 GOPS
545   73.68 ms run,    2.59 ms python,   71.09 ms CUDA,  567.99 loss, 0.002062 LR, 2.89 GB used,   8888.36 GFLOPS,    654.88 GOPS
546   73.90 ms run,    2.54 ms python,   71.36 ms CUDA,  556.79 loss, 0.002058 LR, 2.89 GB used,   8861.12 GFLOPS,    654.88 GOPS
547   72.48 ms run,    2.55 ms python,   69.93 ms CUDA,  564.95 loss, 0.002053 LR, 2.89 GB used,   9035.51 GFLOPS,    654.88 GOPS
548   73.46 ms run,    2.59 ms python,   70.87 ms CUDA,  585.79 loss, 0.002049 LR, 2.89 GB used,   8915.06 GFLOPS,    654.88 GOPS
549   73.51 ms run,    2.58 ms python,   70.93 ms CUDA,  568.15 loss, 0.002045 LR, 2.89 GB used,   8908.79 GFLOPS,    654.88 GOPS
550   72.38 ms run,    2.51 ms python,   69.87 ms CUDA,  573.24 loss, 0.002040 LR, 2.89 GB used,   9047.60 GFLOPS,    654.88 GOPS
551   73.38 ms run,    2.53 ms python,   70.85 ms CUDA,  574.25 loss, 0.002036 LR, 2.89 GB used,   8924.57 GFLOPS,    654.88 GOPS
552   74.11 ms run,    2.41 ms python,   71.70 ms CUDA,  572.37 loss, 0.002032 LR, 2.89 GB used,   8836.44 GFLOPS,    654.88 GOPS
553   73.12 ms run,    2.52 ms python,   70.59 ms CUDA,  566.08 loss, 0.002027 LR, 2.89 GB used,   8956.69 GFLOPS,    654.88 GOPS
554   73.50 ms run,    2.49 ms python,   71.01 ms CUDA,  561.90 loss, 0.002023 LR, 2.89 GB used,   8910.35 GFLOPS,    654.88 GOPS
555   73.69 ms run,    2.37 ms python,   71.32 ms CUDA,  572.35 loss, 0.002019 LR, 2.89 GB used,   8886.97 GFLOPS,    654.88 GOPS
556   72.73 ms run,    2.53 ms python,   70.20 ms CUDA,  582.57 loss, 0.002014 LR, 2.89 GB used,   9004.24 GFLOPS,    654.88 GOPS
557   73.33 ms run,    2.36 ms python,   70.96 ms CUDA,  588.00 loss, 0.002010 LR, 2.89 GB used,   8930.83 GFLOPS,    654.88 GOPS
558   73.84 ms run,    2.49 ms python,   71.35 ms CUDA,  571.71 loss, 0.002005 LR, 2.89 GB used,   8868.72 GFLOPS,    654.88 GOPS
559   72.54 ms run,    2.39 ms python,   70.15 ms CUDA,  563.25 loss, 0.002001 LR, 2.89 GB used,   9028.02 GFLOPS,    654.88 GOPS
560   73.61 ms run,    2.49 ms python,   71.12 ms CUDA,  571.09 loss, 0.001997 LR, 2.89 GB used,   8896.46 GFLOPS,    654.88 GOPS
561   73.71 ms run,    2.41 ms python,   71.30 ms CUDA,  594.87 loss, 0.001992 LR, 2.89 GB used,   8884.49 GFLOPS,    654.88 GOPS
562   72.51 ms run,    2.58 ms python,   69.93 ms CUDA,  569.98 loss, 0.001988 LR, 2.89 GB used,   9031.63 GFLOPS,    654.88 GOPS
563   73.70 ms run,    2.52 ms python,   71.18 ms CUDA,  565.86 loss, 0.001984 LR, 2.89 GB used,   8885.86 GFLOPS,    654.88 GOPS
564   73.83 ms run,    2.52 ms python,   71.30 ms CUDA,  579.60 loss, 0.001979 LR, 2.89 GB used,   8870.39 GFLOPS,    654.88 GOPS
565   72.72 ms run,    2.43 ms python,   70.29 ms CUDA,  581.62 loss, 0.001975 LR, 2.89 GB used,   9005.40 GFLOPS,    654.88 GOPS
566   73.43 ms run,    2.39 ms python,   71.04 ms CUDA,  585.01 loss, 0.001971 LR, 2.89 GB used,   8918.82 GFLOPS,    654.88 GOPS
567   73.96 ms run,    2.53 ms python,   71.42 ms CUDA,  580.79 loss, 0.001966 LR, 2.89 GB used,   8854.90 GFLOPS,    654.88 GOPS
568   73.03 ms run,    2.49 ms python,   70.54 ms CUDA,  573.75 loss, 0.001962 LR, 2.89 GB used,   8966.76 GFLOPS,    654.88 GOPS
569   73.51 ms run,    2.54 ms python,   70.98 ms CUDA,  577.21 loss, 0.001958 LR, 2.89 GB used,   8908.31 GFLOPS,    654.88 GOPS
570   73.69 ms run,    2.54 ms python,   71.16 ms CUDA,  576.29 loss, 0.001953 LR, 2.89 GB used,   8886.61 GFLOPS,    654.88 GOPS
571   72.69 ms run,    2.72 ms python,   69.96 ms CUDA,  575.99 loss, 0.001949 LR, 2.89 GB used,   9009.44 GFLOPS,    654.88 GOPS
572   73.10 ms run,    2.39 ms python,   70.71 ms CUDA,  589.78 loss, 0.001945 LR, 2.89 GB used,   8958.97 GFLOPS,    654.88 GOPS
573   73.67 ms run,    2.53 ms python,   71.14 ms CUDA,  562.36 loss, 0.001940 LR, 2.89 GB used,   8888.92 GFLOPS,    654.88 GOPS
574   72.63 ms run,    2.28 ms python,   70.35 ms CUDA,  574.30 loss, 0.001936 LR, 2.89 GB used,   9017.21 GFLOPS,    654.88 GOPS
575   73.62 ms run,    2.50 ms python,   71.12 ms CUDA,  572.63 loss, 0.001931 LR, 2.89 GB used,   8895.12 GFLOPS,    654.88 GOPS
576   73.59 ms run,    2.36 ms python,   71.22 ms CUDA,  571.28 loss, 0.001927 LR, 2.89 GB used,   8899.49 GFLOPS,    654.88 GOPS
577   72.64 ms run,    2.52 ms python,   70.13 ms CUDA,  569.87 loss, 0.001923 LR, 2.89 GB used,   9015.00 GFLOPS,    654.88 GOPS
578   73.56 ms run,    2.54 ms python,   71.02 ms CUDA,  578.10 loss, 0.001918 LR, 2.89 GB used,   8902.57 GFLOPS,    654.88 GOPS
579   73.94 ms run,    2.49 ms python,   71.45 ms CUDA,  566.75 loss, 0.001914 LR, 2.89 GB used,   8857.44 GFLOPS,    654.88 GOPS
580   72.73 ms run,    2.50 ms python,   70.24 ms CUDA,  560.27 loss, 0.001910 LR, 2.89 GB used,   9003.93 GFLOPS,    654.88 GOPS
581   73.75 ms run,    2.47 ms python,   71.28 ms CUDA,  581.31 loss, 0.001905 LR, 2.89 GB used,   8879.85 GFLOPS,    654.88 GOPS
582   73.61 ms run,    2.36 ms python,   71.25 ms CUDA,  569.88 loss, 0.001901 LR, 2.89 GB used,   8896.30 GFLOPS,    654.88 GOPS
583   72.60 ms run,    2.53 ms python,   70.07 ms CUDA,  561.17 loss, 0.001897 LR, 2.89 GB used,   9020.48 GFLOPS,    654.88 GOPS
584   73.36 ms run,    2.50 ms python,   70.86 ms CUDA,  568.17 loss, 0.001892 LR, 2.89 GB used,   8926.95 GFLOPS,    654.88 GOPS
585   73.62 ms run,    2.45 ms python,   71.17 ms CUDA,  567.55 loss, 0.001888 LR, 2.89 GB used,   8895.12 GFLOPS,    654.88 GOPS
586   72.49 ms run,    2.40 ms python,   70.09 ms CUDA,  577.06 loss, 0.001884 LR, 2.89 GB used,   9034.60 GFLOPS,    654.88 GOPS
587   73.68 ms run,    2.48 ms python,   71.21 ms CUDA,  530.97 loss, 0.001879 LR, 2.89 GB used,   8887.73 GFLOPS,    654.88 GOPS
shuffling training dataset in 291.73 ms (epoch=6)
588 3101.68 ms run, 3015.94 ms python,   85.74 ms CUDA,  582.18 loss, 0.001875 LR, 2.89 GB used,   6846.31 GFLOPS,  21235.07 GOPS
589   74.46 ms run,    2.71 ms python,   71.75 ms CUDA,  583.75 loss, 0.001871 LR, 2.89 GB used,   8795.22 GFLOPS,    654.88 GOPS
590   75.15 ms run,    2.58 ms python,   72.57 ms CUDA,  560.53 loss, 0.001866 LR, 2.89 GB used,   8714.02 GFLOPS,    654.88 GOPS
591   73.77 ms run,    2.61 ms python,   71.16 ms CUDA,  582.74 loss, 0.001862 LR, 2.89 GB used,   8877.57 GFLOPS,    654.88 GOPS
592   74.02 ms run,    2.61 ms python,   71.41 ms CUDA,  587.78 loss, 0.001857 LR, 2.89 GB used,   8847.54 GFLOPS,    654.88 GOPS
593   73.85 ms run,    2.55 ms python,   71.30 ms CUDA,  583.06 loss, 0.001853 LR, 2.89 GB used,   8867.45 GFLOPS,    654.88 GOPS
594   72.55 ms run,    2.56 ms python,   70.00 ms CUDA,  574.53 loss, 0.001849 LR, 2.89 GB used,   9026.04 GFLOPS,    654.88 GOPS
595   73.50 ms run,    2.59 ms python,   70.91 ms CUDA,  567.19 loss, 0.001844 LR, 2.89 GB used,   8910.28 GFLOPS,    654.88 GOPS
596   73.77 ms run,    2.55 ms python,   71.22 ms CUDA,  574.41 loss, 0.001840 LR, 2.89 GB used,   8877.40 GFLOPS,    654.88 GOPS
597   72.63 ms run,    2.55 ms python,   70.09 ms CUDA,  573.58 loss, 0.001836 LR, 2.89 GB used,   9016.28 GFLOPS,    654.88 GOPS
598   73.70 ms run,    2.56 ms python,   71.13 ms CUDA,  571.32 loss, 0.001831 LR, 2.89 GB used,   8886.24 GFLOPS,    654.88 GOPS
599   73.86 ms run,    2.58 ms python,   71.28 ms CUDA,  573.53 loss, 0.001827 LR, 2.89 GB used,   8866.87 GFLOPS,    654.88 GOPS
600   72.75 ms run,    2.40 ms python,   70.35 ms CUDA,  575.57 loss, 0.001823 LR, 2.89 GB used,   9001.50 GFLOPS,    654.88 GOPS
601   73.23 ms run,    2.53 ms python,   70.70 ms CUDA,  586.29 loss, 0.001818 LR, 2.89 GB used,   8943.32 GFLOPS,    654.88 GOPS
602   73.48 ms run,    2.56 ms python,   70.92 ms CUDA,  575.05 loss, 0.001814 LR, 2.89 GB used,   8912.18 GFLOPS,    654.88 GOPS
603   72.34 ms run,    2.47 ms python,   69.88 ms CUDA,  583.70 loss, 0.001810 LR, 2.89 GB used,   9052.33 GFLOPS,    654.88 GOPS
604   73.66 ms run,    2.54 ms python,   71.12 ms CUDA,  561.16 loss, 0.001805 LR, 2.89 GB used,   8890.03 GFLOPS,    654.88 GOPS
605   73.81 ms run,    2.32 ms python,   71.49 ms CUDA,  586.69 loss, 0.001801 LR, 2.89 GB used,   8872.53 GFLOPS,    654.88 GOPS
606   72.83 ms run,    2.55 ms python,   70.28 ms CUDA,  574.46 loss, 0.001797 LR, 2.89 GB used,   8992.31 GFLOPS,    654.88 GOPS
607   73.63 ms run,    2.47 ms python,   71.16 ms CUDA,  583.33 loss, 0.001792 LR, 2.89 GB used,   8893.71 GFLOPS,    654.88 GOPS
608   73.67 ms run,    2.52 ms python,   71.15 ms CUDA,  579.41 loss, 0.001788 LR, 2.89 GB used,   8889.57 GFLOPS,    654.88 GOPS
609   72.24 ms run,    2.35 ms python,   69.88 ms CUDA,  565.66 loss, 0.001783 LR, 2.89 GB used,   9065.84 GFLOPS,    654.88 GOPS
610   73.02 ms run,    2.50 ms python,   70.52 ms CUDA,  572.79 loss, 0.001779 LR, 2.89 GB used,   8968.13 GFLOPS,    654.88 GOPS
611   74.21 ms run,    2.52 ms python,   71.68 ms CUDA,  584.61 loss, 0.001775 LR, 2.89 GB used,   8824.72 GFLOPS,    654.88 GOPS
612   72.78 ms run,    2.52 ms python,   70.26 ms CUDA,  573.57 loss, 0.001770 LR, 2.89 GB used,   8997.94 GFLOPS,    654.88 GOPS
613   73.81 ms run,    2.53 ms python,   71.28 ms CUDA,  570.74 loss, 0.001766 LR, 2.89 GB used,   8872.27 GFLOPS,    654.88 GOPS
614   74.05 ms run,    2.59 ms python,   71.46 ms CUDA,  574.06 loss, 0.001762 LR, 2.89 GB used,   8844.31 GFLOPS,    654.88 GOPS
615   72.56 ms run,    2.55 ms python,   70.01 ms CUDA,  585.91 loss, 0.001757 LR, 2.89 GB used,   9025.01 GFLOPS,    654.88 GOPS
616   73.38 ms run,    2.52 ms python,   70.86 ms CUDA,  562.22 loss, 0.001753 LR, 2.89 GB used,   8924.64 GFLOPS,    654.88 GOPS
617   73.73 ms run,    2.52 ms python,   71.21 ms CUDA,  574.14 loss, 0.001749 LR, 2.89 GB used,   8882.10 GFLOPS,    654.88 GOPS
618   72.42 ms run,    2.54 ms python,   69.89 ms CUDA,  582.58 loss, 0.001744 LR, 2.89 GB used,   9042.67 GFLOPS,    654.88 GOPS
619   73.67 ms run,    2.55 ms python,   71.12 ms CUDA,  577.16 loss, 0.001740 LR, 2.89 GB used,   8889.64 GFLOPS,    654.88 GOPS
620   74.00 ms run,    2.56 ms python,   71.44 ms CUDA,  578.30 loss, 0.001736 LR, 2.89 GB used,   8850.29 GFLOPS,    654.88 GOPS
621   72.67 ms run,    2.50 ms python,   70.17 ms CUDA,  564.32 loss, 0.001731 LR, 2.89 GB used,   9011.65 GFLOPS,    654.88 GOPS
622   73.28 ms run,    2.43 ms python,   70.85 ms CUDA,  585.64 loss, 0.001727 LR, 2.89 GB used,   8936.57 GFLOPS,    654.88 GOPS
623   74.01 ms run,    2.57 ms python,   71.44 ms CUDA,  568.05 loss, 0.001723 LR, 2.89 GB used,   8848.98 GFLOPS,    654.88 GOPS
624   72.89 ms run,    2.54 ms python,   70.36 ms CUDA,  578.46 loss, 0.001718 LR, 2.89 GB used,   8983.95 GFLOPS,    654.88 GOPS
625   73.63 ms run,    2.52 ms python,   71.11 ms CUDA,  581.81 loss, 0.001714 LR, 2.89 GB used,   8894.00 GFLOPS,    654.88 GOPS
626   73.53 ms run,    2.28 ms python,   71.24 ms CUDA,  581.16 loss, 0.001709 LR, 2.89 GB used,   8906.72 GFLOPS,    654.88 GOPS
627   72.46 ms run,    2.54 ms python,   69.92 ms CUDA,  571.57 loss, 0.001705 LR, 2.89 GB used,   9037.56 GFLOPS,    654.88 GOPS
628   73.48 ms run,    2.55 ms python,   70.93 ms CUDA,  574.78 loss, 0.001701 LR, 2.89 GB used,   8912.50 GFLOPS,    654.88 GOPS
629   73.84 ms run,    2.54 ms python,   71.30 ms CUDA,  561.47 loss, 0.001696 LR, 2.89 GB used,   8869.46 GFLOPS,    654.88 GOPS
630   72.52 ms run,    2.55 ms python,   69.98 ms CUDA,  557.31 loss, 0.001692 LR, 2.89 GB used,   9029.76 GFLOPS,    654.88 GOPS
631   73.65 ms run,    2.54 ms python,   71.11 ms CUDA,  571.93 loss, 0.001688 LR, 2.89 GB used,   8891.61 GFLOPS,    654.88 GOPS
632   73.91 ms run,    2.49 ms python,   71.42 ms CUDA,  565.84 loss, 0.001683 LR, 2.89 GB used,   8860.15 GFLOPS,    654.88 GOPS
633   72.91 ms run,    2.39 ms python,   70.51 ms CUDA,  578.46 loss, 0.001679 LR, 2.89 GB used,   8982.28 GFLOPS,    654.88 GOPS
634   73.69 ms run,    2.47 ms python,   71.22 ms CUDA,  563.97 loss, 0.001675 LR, 2.89 GB used,   8886.62 GFLOPS,    654.88 GOPS
635   73.19 ms run,    2.51 ms python,   70.68 ms CUDA,  581.75 loss, 0.001670 LR, 2.89 GB used,   8947.62 GFLOPS,    654.88 GOPS
636   72.47 ms run,    2.55 ms python,   69.92 ms CUDA,  577.55 loss, 0.001666 LR, 2.89 GB used,   9036.89 GFLOPS,    654.88 GOPS
637   73.65 ms run,    2.37 ms python,   71.28 ms CUDA,  572.91 loss, 0.001662 LR, 2.89 GB used,   8891.87 GFLOPS,    654.88 GOPS
638   73.82 ms run,    2.52 ms python,   71.30 ms CUDA,  577.79 loss, 0.001657 LR, 2.89 GB used,   8871.43 GFLOPS,    654.88 GOPS
639   72.60 ms run,    2.53 ms python,   70.07 ms CUDA,  589.02 loss, 0.001653 LR, 2.89 GB used,   9019.94 GFLOPS,    654.88 GOPS
640   73.45 ms run,    2.57 ms python,   70.88 ms CUDA,  570.04 loss, 0.001649 LR, 2.89 GB used,   8916.45 GFLOPS,    654.88 GOPS
641   73.70 ms run,    2.46 ms python,   71.24 ms CUDA,  581.61 loss, 0.001644 LR, 2.89 GB used,   8885.50 GFLOPS,    654.88 GOPS
642   72.76 ms run,    2.49 ms python,   70.27 ms CUDA,  572.00 loss, 0.001640 LR, 2.89 GB used,   9000.05 GFLOPS,    654.88 GOPS
643   73.94 ms run,    2.56 ms python,   71.38 ms CUDA,  588.13 loss, 0.001635 LR, 2.89 GB used,   8857.00 GFLOPS,    654.88 GOPS
644   73.56 ms run,    2.57 ms python,   70.98 ms CUDA,  583.07 loss, 0.001631 LR, 2.89 GB used,   8903.25 GFLOPS,    654.88 GOPS
645   72.63 ms run,    2.53 ms python,   70.09 ms CUDA,  598.75 loss, 0.001627 LR, 2.89 GB used,   9017.22 GFLOPS,    654.88 GOPS
646   73.72 ms run,    2.43 ms python,   71.28 ms CUDA,  586.49 loss, 0.001622 LR, 2.89 GB used,   8883.46 GFLOPS,    654.88 GOPS
647   73.72 ms run,    2.55 ms python,   71.17 ms CUDA,  564.93 loss, 0.001618 LR, 2.89 GB used,   8883.19 GFLOPS,    654.88 GOPS
648   72.80 ms run,    2.43 ms python,   70.38 ms CUDA,  576.13 loss, 0.001614 LR, 2.89 GB used,   8995.11 GFLOPS,    654.88 GOPS
649   73.46 ms run,    2.51 ms python,   70.95 ms CUDA,  567.80 loss, 0.001609 LR, 2.89 GB used,   8914.81 GFLOPS,    654.88 GOPS
650   73.60 ms run,    2.48 ms python,   71.12 ms CUDA,  580.29 loss, 0.001605 LR, 2.89 GB used,   8898.23 GFLOPS,    654.88 GOPS
651   72.62 ms run,    2.53 ms python,   70.09 ms CUDA,  585.53 loss, 0.001601 LR, 2.89 GB used,   9017.29 GFLOPS,    654.88 GOPS
652   73.36 ms run,    2.49 ms python,   70.87 ms CUDA,  588.06 loss, 0.001596 LR, 2.89 GB used,   8926.87 GFLOPS,    654.88 GOPS
653   73.86 ms run,    2.52 ms python,   71.34 ms CUDA,  583.70 loss, 0.001592 LR, 2.89 GB used,   8866.35 GFLOPS,    654.88 GOPS
654   72.89 ms run,    2.31 ms python,   70.58 ms CUDA,  579.78 loss, 0.001588 LR, 2.89 GB used,   8984.63 GFLOPS,    654.88 GOPS
655   73.75 ms run,    2.55 ms python,   71.20 ms CUDA,  573.20 loss, 0.001583 LR, 2.89 GB used,   8879.48 GFLOPS,    654.88 GOPS
656   73.64 ms run,    2.49 ms python,   71.15 ms CUDA,  577.08 loss, 0.001579 LR, 2.89 GB used,   8892.98 GFLOPS,    654.88 GOPS
657   72.75 ms run,    2.57 ms python,   70.18 ms CUDA,  577.83 loss, 0.001575 LR, 2.89 GB used,   9002.30 GFLOPS,    654.88 GOPS
658   73.27 ms run,    2.48 ms python,   70.79 ms CUDA,  577.39 loss, 0.001570 LR, 2.89 GB used,   8937.93 GFLOPS,    654.88 GOPS
659   73.58 ms run,    2.53 ms python,   71.05 ms CUDA,  567.07 loss, 0.001566 LR, 2.89 GB used,   8900.38 GFLOPS,    654.88 GOPS
660   72.69 ms run,    2.47 ms python,   70.23 ms CUDA,  590.09 loss, 0.001561 LR, 2.89 GB used,   9009.07 GFLOPS,    654.88 GOPS
661   73.76 ms run,    2.51 ms python,   71.25 ms CUDA,  575.49 loss, 0.001557 LR, 2.89 GB used,   8877.95 GFLOPS,    654.88 GOPS
662   73.81 ms run,    2.51 ms python,   71.30 ms CUDA,  576.39 loss, 0.001553 LR, 2.89 GB used,   8872.58 GFLOPS,    654.88 GOPS
663   73.07 ms run,    2.42 ms python,   70.66 ms CUDA,  559.78 loss, 0.001548 LR, 2.89 GB used,   8962.02 GFLOPS,    654.88 GOPS
664   73.35 ms run,    2.48 ms python,   70.87 ms CUDA,  571.16 loss, 0.001544 LR, 2.89 GB used,   8927.70 GFLOPS,    654.88 GOPS
665   73.64 ms run,    2.28 ms python,   71.36 ms CUDA,  590.11 loss, 0.001540 LR, 2.89 GB used,   8893.48 GFLOPS,    654.88 GOPS
666   73.14 ms run,    2.49 ms python,   70.65 ms CUDA,  564.05 loss, 0.001535 LR, 2.89 GB used,   8954.34 GFLOPS,    654.88 GOPS
667   73.29 ms run,    2.40 ms python,   70.89 ms CUDA,  570.92 loss, 0.001531 LR, 2.89 GB used,   8935.33 GFLOPS,    654.88 GOPS
668   73.38 ms run,    2.51 ms python,   70.87 ms CUDA,  580.83 loss, 0.001527 LR, 2.89 GB used,   8924.89 GFLOPS,    654.88 GOPS
669   72.81 ms run,    2.29 ms python,   70.53 ms CUDA,  558.59 loss, 0.001522 LR, 2.89 GB used,   8993.90 GFLOPS,    654.88 GOPS
670   73.20 ms run,    2.52 ms python,   70.68 ms CUDA,  571.23 loss, 0.001518 LR, 2.89 GB used,   8946.74 GFLOPS,    654.88 GOPS
671   73.55 ms run,    2.36 ms python,   71.19 ms CUDA,  585.14 loss, 0.001514 LR, 2.89 GB used,   8904.22 GFLOPS,    654.88 GOPS
672   72.76 ms run,    2.52 ms python,   70.24 ms CUDA,  586.53 loss, 0.001509 LR, 2.89 GB used,   9000.43 GFLOPS,    654.88 GOPS
673   73.41 ms run,    2.54 ms python,   70.87 ms CUDA,  579.50 loss, 0.001505 LR, 2.89 GB used,   8920.96 GFLOPS,    654.88 GOPS
674   73.59 ms run,    2.52 ms python,   71.07 ms CUDA,  562.53 loss, 0.001501 LR, 2.89 GB used,   8899.58 GFLOPS,    654.88 GOPS
675   72.91 ms run,    2.49 ms python,   70.42 ms CUDA,  565.53 loss, 0.001496 LR, 2.89 GB used,   8982.24 GFLOPS,    654.88 GOPS
676   73.72 ms run,    2.49 ms python,   71.23 ms CUDA,  571.97 loss, 0.001492 LR, 2.89 GB used,   8882.86 GFLOPS,    654.88 GOPS
677   73.73 ms run,    2.50 ms python,   71.23 ms CUDA,  570.36 loss, 0.001488 LR, 2.89 GB used,   8882.30 GFLOPS,    654.88 GOPS
678   73.07 ms run,    2.55 ms python,   70.52 ms CUDA,  554.81 loss, 0.001483 LR, 2.89 GB used,   8962.35 GFLOPS,    654.88 GOPS
679   73.19 ms run,    2.51 ms python,   70.68 ms CUDA,  558.38 loss, 0.001479 LR, 2.89 GB used,   8947.60 GFLOPS,    654.88 GOPS
680   72.22 ms run,    2.29 ms python,   69.94 ms CUDA,  571.39 loss, 0.001474 LR, 2.89 GB used,   9067.58 GFLOPS,    654.88 GOPS
681   72.95 ms run,    2.50 ms python,   70.44 ms CUDA,  577.83 loss, 0.001470 LR, 2.89 GB used,   8977.55 GFLOPS,    654.88 GOPS
682   74.27 ms run,    2.32 ms python,   71.95 ms CUDA,  568.01 loss, 0.001466 LR, 2.89 GB used,   8817.05 GFLOPS,    654.88 GOPS
683   74.07 ms run,    2.56 ms python,   71.51 ms CUDA,  571.89 loss, 0.001461 LR, 2.89 GB used,   8840.80 GFLOPS,    654.88 GOPS
684   73.27 ms run,    2.64 ms python,   70.62 ms CUDA,  577.33 loss, 0.001457 LR, 2.89 GB used,   8938.23 GFLOPS,    654.88 GOPS
685   73.46 ms run,    2.57 ms python,   70.89 ms CUDA,  552.85 loss, 0.001453 LR, 2.89 GB used,   8914.73 GFLOPS,    654.88 GOPS
shuffling training dataset in 151.85 ms (epoch=7)
686 2872.01 ms run,  715.03 ms python, 2156.98 ms CUDA,  560.05 loss, 0.001448 LR, 2.89 GB used,   7393.79 GFLOPS,  21235.07 GOPS
687   75.81 ms run,    2.87 ms python,   72.94 ms CUDA,  549.42 loss, 0.001444 LR, 2.89 GB used,   8638.01 GFLOPS,    654.88 GOPS
688   74.17 ms run,    2.54 ms python,   71.63 ms CUDA,  558.56 loss, 0.001440 LR, 2.89 GB used,   8829.77 GFLOPS,    654.88 GOPS
